,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta_t_zerosum__[0, 12]",-0.507468,0.577348,-1.373447,0.737877,0.108015,0.119435,47.23438,42.828725,1.128826
"theta_t_zerosum__[0, 13]",0.115857,0.625661,-0.865838,1.409229,0.0628,0.077218,153.435579,91.687379,1.054756
"theta_t_zerosum__[0, 14]",-1.116875,0.510393,-1.772178,0.047449,0.109253,0.135561,39.797257,40.475678,1.180336
"theta_t_zerosum__[0, 15]",-0.14488,0.633764,-1.156248,1.150848,0.078666,0.086351,100.846521,75.078796,1.068105
"theta_t_zerosum__[0, 16]",0.080787,0.095426,-0.135022,0.225466,0.024139,0.016955,22.086953,40.961577,1.258058
"theta_t_zerosum__[0, 17]",0.26385,0.099336,0.062212,0.440741,0.020134,0.012095,28.836507,43.145167,1.182004
"theta_t_zerosum__[0, 18]",-0.101665,0.137843,-0.373961,0.148965,0.025464,0.013448,32.655813,47.600657,1.159357
"theta_t_zerosum__[0, 19]",-0.992428,0.194303,-1.368467,-0.641267,0.032654,0.014966,38.734696,69.571093,1.126606
"theta_t_zerosum__[0, 20]",-0.275409,0.136839,-0.557076,-0.037322,0.027346,0.015278,28.960394,45.6819,1.180719
"theta_t_zerosum__[0, 21]",-0.176543,0.155817,-0.485542,0.105322,0.024896,0.011598,42.349392,68.917801,1.116966
"theta_t_zerosum__[0, 22]",-0.280047,0.540882,-1.042287,0.900056,0.117641,0.121928,33.978577,41.172055,1.158062
"theta_t_zerosum__[0, 23]",-0.678685,0.309365,-1.268147,-0.131807,0.024017,0.001809,167.85717,1797.15722,1.028264
"theta_t_zerosum__[0, 24]",-0.334668,0.109349,-0.579109,-0.173878,0.029046,0.021189,21.581807,41.19862,1.268595
"theta_t_zerosum__[0, 25]",-0.152204,0.10967,-0.38362,0.035989,0.024381,0.015412,25.092114,41.600463,1.215711
"theta_t_zerosum__[0, 26]",0.064588,0.113428,-0.16305,0.268061,0.021183,0.012071,32.858823,47.894639,1.15323
"theta_t_zerosum__[0, 27]",0.33588,0.178868,0.003067,0.677008,0.019622,0.005934,86.094906,171.251783,1.053111
"theta_t_zerosum__[0, 28]",0.206825,0.162761,-0.100849,0.518627,0.021204,0.008967,61.80272,101.429869,1.074763
"theta_t_zerosum__[0, 29]",0.394068,0.208763,0.009734,0.802659,0.022641,0.0063,75.803028,104.381063,1.06401
"theta_t_zerosum__[0, 30]",0.385003,0.129264,0.139336,0.62496,0.019692,0.008246,45.54997,73.701086,1.104885
"theta_t_zerosum__[0, 31]",0.325091,0.264824,-0.170098,0.826367,0.017611,0.001811,231.507515,596.930127,1.024283
"theta_t_zerosum__[0, 32]",0.501164,0.129755,0.241301,0.734215,0.023776,0.011837,32.72074,48.886293,1.155559
"theta_t_zerosum__[0, 33]",-1.053173,0.211299,-1.468146,-0.67714,0.032539,0.014177,45.567317,85.997155,1.104873
"theta_t_zerosum__[0, 34]",-0.349644,0.188812,-0.70362,0.004285,0.022293,0.006449,75.597623,195.416983,1.061831
"theta_t_zerosum__[0, 35]",-0.26251,0.884903,-1.909495,1.411995,0.013416,0.005191,4521.027814,18489.043014,1.00403
"theta_t_zerosum__[0, 36]",-1.338433,0.434848,-2.074466,-0.434025,0.049969,0.099811,174.268976,41.669353,1.110355
"theta_t_zerosum__[0, 37]",-1.035871,0.158053,-1.355824,-0.768707,0.034021,0.020957,26.614401,46.164911,1.202195
"theta_t_zerosum__[0, 38]",0.079176,0.287836,-0.468547,0.62855,0.020964,0.002084,185.655906,772.115403,1.02534
"theta_t_zerosum__[0, 39]",1.382344,0.272117,0.874394,1.885461,0.009381,0.001736,980.46816,6739.872895,1.009056
"theta_t_zerosum__[0, 40]",-1.508742,0.52708,-2.155478,-0.275905,0.116569,0.141217,37.703953,40.663923,1.183434
"theta_t_zerosum__[0, 41]",-0.711749,0.528567,-1.517493,0.411953,0.092512,0.122518,61.111403,40.977925,1.133074
"theta_t_zerosum__[0, 42]",-0.234485,0.353678,-0.917463,0.387635,0.006342,0.003166,2293.955715,4171.651913,1.006622
"theta_t_zerosum__[0, 43]",-0.146066,0.282508,-0.671462,0.392054,0.021291,0.00168,181.876973,658.895273,1.025903
"theta_t_zerosum__[0, 44]",1.124759,0.396019,0.414332,1.913756,0.004199,0.003814,6752.367783,9075.253698,1.004425
"theta_t_zerosum__[0, 45]",0.711027,0.096635,0.526464,0.891933,0.017033,0.008607,35.459929,54.496436,1.140246
"theta_t_zerosum__[0, 46]",-1.112184,0.477285,-2.011069,-0.219055,0.004537,0.003837,11058.756608,15481.597726,1.001041
"theta_t_zerosum__[0, 47]",0.093572,0.119949,-0.139099,0.312326,0.020641,0.009424,36.841017,67.173369,1.13458
"theta_t_zerosum__[0, 48]",-0.088324,0.222833,-0.514081,0.325366,0.022022,0.00441,104.711129,244.056105,1.043489
"theta_t_zerosum__[0, 49]",-1.502969,0.517684,-2.454822,-0.502463,0.004219,0.003536,15412.801984,19307.517126,1.00101
"theta_t_zerosum__[0, 50]",-1.643941,0.532647,-2.283129,-0.399192,0.127907,0.140589,28.862012,40.331107,1.198325
"theta_t_zerosum__[0, 51]",-1.167604,0.586979,-1.818468,0.214645,0.150482,0.154863,25.254808,40.769157,1.221878
"theta_t_zerosum__[0, 52]",-0.988366,0.600053,-1.649253,0.420667,0.156336,0.157937,24.104238,40.318351,1.230265
"theta_t_zerosum__[0, 53]",-2.030492,0.493885,-2.68026,-0.897382,0.10911,0.127964,34.949981,40.511643,1.172694
"theta_t_zerosum__[0, 54]",-1.358207,0.541906,-1.987376,-0.090864,0.133782,0.142909,27.071354,39.988641,1.206079
"theta_t_zerosum__[0, 55]",-1.521604,0.16718,-1.83885,-1.208847,0.000951,0.010576,29535.476166,594.599684,1.018163
"theta_t_zerosum__[0, 56]",-1.170705,0.565295,-1.822269,0.147134,0.142273,0.150012,26.37573,39.782263,1.218679
"theta_t_zerosum__[0, 57]",-1.352991,0.184251,-1.71009,-1.013654,0.025033,0.020632,68.036028,54.268386,1.067982
"theta_t_zerosum__[0, 58]",-1.526468,0.187071,-1.899312,-1.206554,0.037825,0.021803,29.225762,51.626481,1.182192
"theta_t_zerosum__[0, 59]",-0.687917,0.620361,-1.373184,0.749618,0.162222,0.161148,23.930415,40.877303,1.230448
"theta_t_zerosum__[0, 60]",-1.776898,0.490588,-2.401737,-0.633515,0.109878,0.128214,34.977879,40.624906,1.182203
"theta_t_zerosum__[0, 61]",0.067781,0.543874,-0.738949,1.213458,0.114097,0.112711,35.037655,40.89674,1.142457
"theta_t_zerosum__[0, 62]",-0.625446,0.105508,-0.869434,-0.494275,0.030416,0.023626,20.645672,40.83083,1.287302
"theta_t_zerosum__[0, 63]",-0.753487,0.114012,-1.008961,-0.590271,0.030828,0.02278,21.318616,41.265298,1.278365
"theta_t_zerosum__[0, 64]",-1.298795,0.131294,-1.589127,-1.105336,0.035418,0.025612,20.662289,40.965998,1.287212
"theta_t_zerosum__[0, 65]",-0.758756,0.143086,-1.054,-0.514504,0.031101,0.019072,25.952432,43.539481,1.207742
"theta_t_zerosum__[0, 66]",-1.47696,0.245694,-1.938092,-1.014006,0.001219,0.023231,37778.926045,242.249631,1.029804
"theta_t_zerosum__[0, 67]",-1.485136,0.203823,-1.87549,-1.112572,0.035692,0.016432,36.155209,71.617724,1.136877
"theta_t_zerosum__[0, 68]",-1.304029,0.438564,-2.155207,-0.510674,0.019418,0.0024,522.212094,12813.561379,1.011194
"theta_t_zerosum__[0, 69]",-0.822851,0.142615,-1.128038,-0.595699,0.033878,0.022667,23.320944,40.983919,1.238204
"theta_t_zerosum__[0, 70]",-0.674239,0.13373,-0.967049,-0.464558,0.033682,0.0234,21.849676,39.97266,1.261286
"theta_t_zerosum__[0, 71]",-0.279419,0.101256,-0.502535,-0.123796,0.02577,0.017903,21.854187,40.537012,1.264979
"theta_t_zerosum__[0, 72]",-0.234073,0.13745,-0.503244,0.02603,0.025335,0.014126,33.009481,45.805479,1.153946
"theta_t_zerosum__[0, 73]",-0.62027,0.112312,-0.868995,-0.453357,0.029813,0.021124,20.81189,40.638631,1.280589
"theta_t_zerosum__[0, 74]",0.407063,0.590128,-0.752468,1.402831,0.00353,0.003424,27791.584456,37785.718822,1.003517
"theta_t_zerosum__[0, 75]",0.416846,0.598763,-0.759618,1.421209,0.006032,0.003254,7587.011186,11197.367459,1.003346
"theta_t_zerosum__[0, 76]",0.511233,0.593485,-0.657349,1.508589,0.004693,0.003605,14679.071041,27009.208837,1.002507
"theta_t_zerosum__[0, 77]",-1.008663,0.131723,-1.30595,-0.821568,0.035491,0.026291,21.295922,41.10023,1.273658
"theta_t_zerosum__[0, 78]",-1.383539,0.154814,-1.726703,-1.158635,0.040965,0.029983,21.415697,40.352615,1.270235
"theta_t_zerosum__[0, 79]",-0.758353,0.446783,-1.590767,0.10709,0.004668,0.004316,8474.856746,11121.789773,1.001432
