,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"theta[mistral-medium-2604, axis1]",-0.017839,0.134467,-0.275506,0.22949,0.000372,0.000525,131017.726388,60279.678821,1.000057
"theta[mistral-medium-2604_high, axis1]",-0.138637,0.337639,-0.786602,0.462171,0.001284,0.001758,79399.056876,49888.116768,1.000055
"theta[mistral-small-2402, axis1]",-1.135717,0.172905,-1.458132,-0.80729,0.000488,0.000696,125885.721882,58940.288303,1.000193
"theta[mistral-small-2501, axis1]",-0.845839,0.103577,-1.044772,-0.654916,0.000315,0.000411,108808.912093,60117.843863,1.000048
"theta[mistral-small-2503, axis1]",-0.803646,0.093407,-0.97867,-0.626186,0.000278,0.000363,113037.459439,59445.191961,1.000085
"theta[mistral-small-2506, axis1]",-0.708213,0.222409,-1.125365,-0.285511,0.000599,0.000882,137865.763539,58885.369181,1.000032
"theta[mistral-small-2603, axis1]",-0.241334,0.188507,-0.584089,0.124833,0.00052,0.000753,131312.031962,58118.202429,1.000125
"theta[mistral-small-3-2501, axis1]",-0.852684,0.145486,-1.12688,-0.581945,0.000422,0.00059,120569.087367,57072.770246,1.00015
"theta[mistral-small-3.1-2503, axis1]",-0.967543,0.150771,-1.255075,-0.689557,0.000434,0.0006,122617.012376,58268.645285,1.000078
"theta[mistral-small-3.2-2506, axis1]",-0.634888,0.15169,-0.91943,-0.349133,0.000419,0.000613,132255.319293,57777.679798,1.00005
"theta[mpt-30b, axis1]",-2.128372,0.169924,-2.447652,-1.808206,0.000511,0.000662,110834.755252,58771.382426,1.000093
"theta[mpt-7b, axis1]",-2.61534,0.19105,-2.97331,-2.255615,0.000627,0.000709,94912.941568,60069.836068,1.00017
"theta[muse-spark, axis1]",1.015676,0.088937,0.846774,1.181696,0.000296,0.000293,90062.878368,65728.427751,1.000033
"theta[muse-spark-1.1, axis1]",1.388288,0.093116,1.217747,1.568142,0.000325,0.000314,82236.799903,65129.703558,1.000013
"theta[muse-spark-1.1_high, axis1]",1.027581,0.178369,0.700418,1.368482,0.000608,0.000622,87316.600778,61108.353444,1.000135
"theta[muse-spark-1.1_medium, axis1]",0.659819,0.475497,-0.23695,1.526296,0.001578,0.002006,101658.193854,56340.276527,1.00004
