,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"logA_z_zerosum__[0, 23]",1.392577,0.196331,1.049481,1.782849,0.005611,0.002969,1217.089717,2388.658821,1.002971
"logA_z_zerosum__[0, 24]",-0.749194,0.372592,-1.450537,-0.104231,0.006139,0.005244,3977.561301,4180.316659,1.000681
"logA_z_zerosum__[0, 25]",1.754912,0.214616,1.354838,2.154395,0.006683,0.003433,1015.744415,1565.168762,1.004653
"logA_z_zerosum__[0, 26]",0.25931,0.074419,0.128903,0.408734,0.001673,0.000902,1986.075242,3477.221055,1.004478
"logA_z_zerosum__[0, 27]",-0.824371,0.217028,-1.232943,-0.431523,0.004648,0.003308,2173.087045,3962.000547,1.001047
"logA_z_zerosum__[0, 28]",-0.203827,0.122359,-0.419793,0.041682,0.002489,0.001638,2510.009664,3624.624221,1.00061
"logA_z_zerosum__[0, 29]",0.456911,0.139816,0.195575,0.72337,0.002507,0.001611,3119.967769,4448.821736,1.000964
"logA_z_zerosum__[0, 30]",0.949946,0.143153,0.686634,1.220699,0.00364,0.001862,1546.853084,3005.314832,1.003596
"logA_z_zerosum__[0, 31]",0.332903,0.11074,0.124467,0.535261,0.002166,0.001262,2617.143095,4154.750494,1.001408
"logA_z_zerosum__[0, 32]",-0.373251,0.302793,-0.927204,0.176034,0.00621,0.005888,2591.473613,2697.336364,1.000863
"logA_z_zerosum__[0, 33]",0.693367,0.165336,0.393077,1.019971,0.003913,0.00215,1788.327483,3666.189943,1.00193
"logA_z_zerosum__[0, 34]",0.407305,0.160745,0.122697,0.729599,0.00235,0.001897,4667.990335,5503.573437,1.000621
"logA_z_zerosum__[0, 35]",-0.958165,0.693506,-2.26965,0.313338,0.009518,0.007322,5384.030182,5170.733,1.000163
"logA_z_zerosum__[0, 36]",-1.435214,0.671023,-2.656054,-0.101658,0.016655,0.008963,1621.221148,2205.894696,1.000956
"logA_z_zerosum__[0, 37]",0.215974,0.215867,-0.188529,0.616255,0.003265,0.003379,4596.803667,3807.46496,1.000092
"logA_z_zerosum__[0, 38]",-0.135401,0.182084,-0.469098,0.207188,0.002946,0.002435,3914.657633,4243.39358,1.000928
"logA_z_zerosum__[0, 39]",0.85678,0.210818,0.455412,1.243555,0.005267,0.002689,1595.191165,3063.28547,1.001091
"logA_z_zerosum__[0, 40]",1.348568,0.371853,0.674265,2.023412,0.009421,0.016326,2105.111333,2058.276635,1.001769
"logA_z_zerosum__[0, 41]",-1.472596,0.464753,-2.350273,-0.620553,0.009487,0.007037,2489.771404,2958.443933,1.00041
"logA_z_zerosum__[0, 42]",-1.034215,0.307012,-1.617601,-0.477328,0.006518,0.004958,2358.1367,2838.451268,1.001213
"logA_z_zerosum__[0, 43]",1.033304,0.23001,0.619114,1.483251,0.006241,0.004167,1386.143758,2059.177827,1.002135
"logA_z_zerosum__[0, 44]",-0.588679,0.306144,-1.200774,-0.073248,0.005522,0.00404,3391.282596,3360.478922,1.001775
D_z[ARC AI2],-1.359231,0.191179,-1.722956,-1.001794,0.006987,0.003706,737.085273,974.639288,1.005726
D_z[Aider Polyglot],0.127949,0.061567,0.012475,0.245034,0.00102,0.0007,3716.793747,4763.933717,1.000494
D_z[AudioMultiChallenge],0.229909,0.107087,0.032065,0.4349,0.002661,0.002312,1680.569515,2348.90856,1.002375
D_z[Balrog],0.567467,0.075312,0.426106,0.708454,0.002542,0.001225,872.474051,1966.329192,1.00329
