kind,name,keep,drop,delta,sd,z,n_obs,vs
A_norm,APEX Agents,1.683983392005209,1.5791950583912684,-0.1047883336139405,0.1925556883332362,-0.5441975488804788,50,keepA_vs_dropA
A1,ARC (AI2),0.4200419860610208,0.3934592301795888,-0.0265827558814319,0.5848097225393374,-0.0454553931935423,77,keepA_vs_dropA
A2,ARC (AI2),0.4480770638235215,0.861637477851582,0.4135604140280604,0.6882999678300145,0.6008432854237691,77,keepA_vs_dropA
A3,ARC (AI2),1.2161607870599325,0.8268454100567886,-0.3893153770031439,0.7745098550897042,-0.5026603269729256,77,keepA_vs_dropA
A_norm,ARC (AI2),1.763259252413217,1.7666271609354076,0.0033679085221907,0.1384789789359097,0.0243207203582099,77,keepA_vs_dropA
A1,ARC-AGI,1.7154304472754072,1.6919089864273018,-0.0235214608481053,0.7996664863085057,-0.0294140885617043,161,keepA_vs_dropA
A2,ARC-AGI,1.476933270158472,1.1017971272628635,-0.3751361428956083,0.710718328436843,-0.5278267463858494,161,keepA_vs_dropA
A3,ARC-AGI,1.1726444739637316,1.526924763627136,0.3542802896634045,0.8054659356598183,0.4398451554294306,161,keepA_vs_dropA
A_norm,ARC-AGI,2.8112590089300986,2.9208124316888577,0.1095534227587591,0.1725442871469527,0.6349292959520274,161,keepA_vs_dropA
A1,ARC-AGI-2,2.3990053605031605,2.34138038988964,-0.0576249706135203,1.1433854923140765,-0.0503985497462402,154,keepA_vs_dropA
A2,ARC-AGI-2,2.0375265447816977,1.5646207095105236,-0.4729058352711741,0.990663925061519,-0.4773625276016862,154,keepA_vs_dropA
A3,ARC-AGI-2,1.8194477955323567,2.2390150212656255,0.4195672257332687,1.0696062454780548,0.3922632534234553,154,keepA_vs_dropA
A_norm,ARC-AGI-2,3.994042644554381,4.11914557690704,0.1251029323526595,0.2305305670484064,0.5426739453878611,154,keepA_vs_dropA
A1,Adversarial NLI,0.4674139949629858,0.4335905329019923,-0.0338234620609934,0.5632604452916771,-0.0600494182464355,12,keepA_vs_dropA
A2,Adversarial NLI,0.4516912515646838,0.8146345899642842,0.3629433383996003,0.6849853760733757,0.5298556014146524,12,keepA_vs_dropA
A3,Adversarial NLI,1.1935608508259026,0.8416095856968971,-0.3519512651290054,0.739612465858815,-0.4758590226306293,12,keepA_vs_dropA
A_norm,Adversarial NLI,1.722886528758303,1.6894090399535748,-0.0334774888047282,0.354663352744499,-0.0943922977823016,12,keepA_vs_dropA
A1,Aider Polyglot,1.4086055765930048,1.3325467918621376,-0.0760587847308671,0.5213274698118189,-0.1458944504848779,70,keepA_vs_dropA
A2,Aider Polyglot,1.2267620497020042,1.108895378961613,-0.1178666707403912,0.4582018419941187,-0.2572374441521868,70,keepA_vs_dropA
A3,Aider Polyglot,1.257792741102865,1.4187244663850842,0.1609317252822191,0.4160656437680459,0.3867940737061615,70,keepA_vs_dropA
A_norm,Aider Polyglot,2.390513197820782,2.3704978827249428,-0.020015315095839,0.1804668924443247,-0.1109085152669427,70,keepA_vs_dropA
A1,AlgoTune,0.2200824982367643,0.1854851878500517,-0.0345973103867126,0.153642728145749,-0.2251802659602137,18,keepA_vs_dropA
A2,AlgoTune,0.1816495873370633,0.1472419509909159,-0.0344076363461473,0.1365932641657316,-0.2518984853045156,18,keepA_vs_dropA
A3,AlgoTune,0.1322202854514262,0.1749393638385576,0.0427190783871313,0.1311530551869437,0.3257192775741303,18,keepA_vs_dropA
A_norm,AlgoTune,0.3886155921822519,0.3469647096954696,-0.0416508824867822,0.1286994279744241,-0.3236291189659314,18,keepA_vs_dropA
A1,AudioMultiChallenge,0.4466058133958418,0.4300330718678239,-0.0165727415280179,0.2193512130559389,-0.0755534528263198,24,keepA_vs_dropA
A2,AudioMultiChallenge,0.4383666058495863,0.3890167361248789,-0.0493498697247073,0.2224403252723976,-0.2218566694877565,24,keepA_vs_dropA
A3,AudioMultiChallenge,0.3736990367241175,0.3655880702917422,-0.0081109664323753,0.2194273379518345,-0.0369642475184917,24,keepA_vs_dropA
A_norm,AudioMultiChallenge,0.8098930421930192,0.7813841384066625,-0.0285089037863566,0.1144294814381921,-0.2491394999614273,24,keepA_vs_dropA
A1,BALROG,0.4164482258407617,0.4215887809301303,0.0051405550893686,0.1955464908206713,0.0262881479887199,35,keepA_vs_dropA
A2,BALROG,0.3499189213295238,0.3639925127228963,0.0140735913933724,0.1951498636458826,0.0721168394916753,35,keepA_vs_dropA
A3,BALROG,0.2995337190487351,0.4070038698846951,0.1074701508359599,0.1706555704735958,0.629748859282551,35,keepA_vs_dropA
A_norm,BALROG,0.7112177352592507,0.7442909075732439,0.0330731723139932,0.0792573306183985,0.4172884962935621,35,keepA_vs_dropA
A1,BIG-Bench Hard (BBH),0.5215414000449596,0.541946379647227,0.0204049796022673,0.4595203599297842,0.0444049521666141,52,keepA_vs_dropA
A2,BIG-Bench Hard (BBH),0.6061507929464971,0.8978577780983705,0.2917069851518734,0.4826388768317355,0.6044000994424088,52,keepA_vs_dropA
A3,BIG-Bench Hard (BBH),1.0899153886304975,0.7756458263187841,-0.3142695623117134,0.5756986008629388,-0.5458925240406032,52,keepA_vs_dropA
A_norm,BIG-Bench Hard (BBH),1.585651411747906,1.5899258253206987,0.0042744135727925,0.1373360983579588,0.0311237440403436,52,keepA_vs_dropA
A1,BioLP-bench,0.946705951296958,0.9849770918226942,0.0382711405257362,0.3431669475727412,0.111523387658492,32,keepA_vs_dropA
A2,BioLP-bench,0.990705737010921,0.8328156580351227,-0.1578900789757983,0.4125920682882698,-0.3826784155857395,32,keepA_vs_dropA
A3,BioLP-bench,0.6116801260923547,0.7357456648168079,0.1240655387244532,0.3911579617774987,0.317175031183502,32,keepA_vs_dropA
A_norm,BioLP-bench,1.6179544325647972,1.6176743690256437,-0.0002800635391535,0.2284073080171873,-0.0012261583991545,32,keepA_vs_dropA
A1,BlueprintBench 2,0.7642128947659783,0.7838300538543536,0.0196171590883752,0.4571466609158666,0.0429121784441636,17,keepA_vs_dropA
A2,BlueprintBench 2,0.8517054737566463,0.913027103280749,0.0613216295241026,0.4486411141675123,0.1366830359225762,17,keepA_vs_dropA
A3,BlueprintBench 2,0.8345292822126512,0.8018518267050716,-0.0326774555075796,0.4058882531618727,-0.0805085026556496,17,keepA_vs_dropA
A_norm,BlueprintBench 2,1.56605836380215,1.5876397166894949,0.0215813528873449,0.3699410758119591,0.0583372712532056,17,keepA_vs_dropA
A1,BoolQ,0.3848359955271453,0.3733807293342551,-0.0114552661928901,0.2484895154645254,-0.0460995956770076,78,keepA_vs_dropA
A2,BoolQ,0.3988224953766126,0.5670081398697502,0.1681856444931375,0.2899666672900726,0.5800171656450789,78,keepA_vs_dropA
A3,BoolQ,0.7148721795123643,0.5511785990978164,-0.1636935804145478,0.3269123429523093,-0.5007262158909301,78,keepA_vs_dropA
A_norm,BoolQ,1.0192355658767982,1.0164473531172638,-0.0027882127595344,0.0902829484032885,-0.0308830494445049,78,keepA_vs_dropA
A1,CAD-Eval,0.8753099699820747,0.817065888301883,-0.0582440816801916,0.6497132063601943,-0.089645833130721,15,keepA_vs_dropA
A2,CAD-Eval,0.6559964112464279,0.5091944645485372,-0.1468019466978907,0.5569258914162686,-0.2635933235651367,15,keepA_vs_dropA
A3,CAD-Eval,0.6537251029627933,0.9008151810416154,0.2470900780788221,0.5394907259131915,0.458006164351713,15,keepA_vs_dropA
A_norm,CAD-Eval,1.598013323193634,1.6578288201716769,0.0598154969780428,0.2311319006586839,0.2587937744966384,15,keepA_vs_dropA
A1,CL-Bench,0.3148175425199768,0.3242709950471833,0.0094534525272065,0.1727475057955099,0.0547241043144036,22,keepA_vs_dropA
A2,CL-Bench,0.3506754764348,0.2918629670823279,-0.0588125093524721,0.1798720179039404,-0.3269686415809299,22,keepA_vs_dropA
A3,CL-Bench,0.2071225689801371,0.2458845492034826,0.0387619802233455,0.1559292921795715,0.2485869055232191,22,keepA_vs_dropA
A_norm,CL-Bench,0.5821454893611513,0.5591332090775155,-0.0230122802836357,0.1365171673475781,-0.1685669336007067,22,keepA_vs_dropA
A1,CL-Bench Life,0.3934753810123154,0.4183242173232914,0.0248488363109759,0.2541585488518879,0.0977690359943656,17,keepA_vs_dropA
A2,CL-Bench Life,0.4444007266579649,0.3878153181178078,-0.056585408540157,0.2595248799071782,-0.218034619880743,17,keepA_vs_dropA
A3,CL-Bench Life,0.2460592842738214,0.301119837358918,0.0550605530850966,0.2201844357320016,0.2500656002412168,17,keepA_vs_dropA
A_norm,CL-Bench Life,0.7481944984889338,0.7498094607668931,0.0016149622779593,0.184094649371649,0.0087724563612875,17,keepA_vs_dropA
A1,CSQA2,0.629995989488511,0.5707425021555343,-0.0592534873329766,0.5428168427622366,-0.1091592645347055,8,keepA_vs_dropA
A2,CSQA2,0.5403618561721313,0.7842128406653808,0.2438509844932495,0.6477729624334898,0.3764451414847172,8,keepA_vs_dropA
A3,CSQA2,1.1540904289813023,0.9213750304737748,-0.2327153985075277,0.673411501837467,-0.3455768098295645,8,keepA_vs_dropA
A_norm,CSQA2,1.7285461898349577,1.6752186426131783,-0.0533275472217793,0.4193661124901256,-0.1271622709453783,8,keepA_vs_dropA
A1,Chess Puzzles,1.028824953720172,1.0898793103316748,0.0610543566115027,0.5362246076504498,0.1138596695124114,85,keepA_vs_dropA
A2,Chess Puzzles,1.0926792220823716,0.8610214536559233,-0.2316577684264482,0.6338661590614298,-0.3654679542594063,85,keepA_vs_dropA
A3,Chess Puzzles,0.4605241781089423,0.6558196466072103,0.1952954684982679,0.577365235570843,0.3382529055549709,85,keepA_vs_dropA
A_norm,Chess Puzzles,1.818769662420748,1.8593221424024704,0.0405524799817222,0.2282006148537642,0.1777053931590375,85,keepA_vs_dropA
A1,CritPt,1.386845677643236,1.332576730128843,-0.0542689475143931,0.4484635160013069,-0.1210108416360785,73,keepA_vs_dropA
A2,CritPt,1.364740528064628,1.0319428734387766,-0.3327976546258515,0.5129226923682285,-0.6488261478338635,73,keepA_vs_dropA
A3,CritPt,0.7980065512713298,1.0295505738692785,0.2315440225979484,0.5551598953873295,0.4170762775225371,73,keepA_vs_dropA
A_norm,CritPt,2.270878390486528,2.15447665669741,-0.1164017337891181,0.1863845964794106,-0.6245244295280413,73,keepA_vs_dropA
A1,CursorBench,0.7228322358414391,0.6625580924464823,-0.0602741433949567,0.2199949272420402,-0.273979696489286,29,keepA_vs_dropA
A2,CursorBench,0.676879014861827,0.5486319348588775,-0.1282470800029495,0.193755434122533,-0.6619018485016767,29,keepA_vs_dropA
A3,CursorBench,0.5514541340008036,0.631663945646762,0.0802098116459584,0.2159844711395862,0.3713684193254825,29,keepA_vs_dropA
A_norm,CursorBench,1.180390895523354,1.1172308368805772,-0.0631600586427767,0.1539186747049507,-0.4103469495423431,29,keepA_vs_dropA
A1,Cybench,1.1777331070032802,1.1366907648948688,-0.0410423421084114,0.4091474874771512,-0.1003118517517559,22,keepA_vs_dropA
A2,Cybench,1.1382675655012795,1.044877742255185,-0.0933898232460945,0.4017242170185082,-0.2324724756182471,22,keepA_vs_dropA
A3,Cybench,1.1428790790223404,1.2201226451308742,0.0772435661085337,0.3299907193488309,0.2340779954689578,22,keepA_vs_dropA
A_norm,Cybench,2.0763557660917344,2.0782378244733937,0.0018820583816592,0.2307006990062172,0.0081580090123979,22,keepA_vs_dropA
A1,DeepResearchBench,0.2180256632006722,0.1863264077369938,-0.0316992554636783,0.155733338551978,-0.203548294529744,36,keepA_vs_dropA
A2,DeepResearchBench,0.175504636596384,0.1339632082825112,-0.0415414283138727,0.1369717980432197,-0.3032845367245955,36,keepA_vs_dropA
A3,DeepResearchBench,0.1565327671421062,0.1919607163658279,0.0354279492237217,0.1295823672477646,0.2734010033632326,36,keepA_vs_dropA
A_norm,DeepResearchBench,0.3950491248583743,0.3622514327487043,-0.0327976921096699,0.1110714254567127,-0.2952846960846114,36,keepA_vs_dropA
A1,DeepSWE,1.454118473911655,1.4378645098947127,-0.0162539640169423,0.4646627960362645,-0.0349801278595883,37,keepA_vs_dropA
A2,DeepSWE,1.4362492546742005,1.1400847445296618,-0.2961645101445387,0.4952184988872714,-0.5980481561371475,37,keepA_vs_dropA
A3,DeepSWE,0.9727721129100888,1.2181233272106753,0.2453512143005866,0.5406916641456094,0.4537728812377491,37,keepA_vs_dropA
A_norm,DeepSWE,2.390458429226794,2.3631095634752284,-0.0273488657515654,0.3025330122665375,-0.0903996081177104,37,keepA_vs_dropA
A1,EBR-bench,0.6210156777364457,0.6375762993907028,0.016560621654257,0.4076646568591336,0.0406231479124262,18,keepA_vs_dropA
A2,EBR-bench,0.7317547870793869,0.7367395134807614,0.0049847264013744,0.3937288020798944,0.0126603041866441,18,keepA_vs_dropA
A3,EBR-bench,0.558802093963859,0.5926416887331665,0.0338395947693074,0.3389873090295864,0.099825550597099,18,keepA_vs_dropA
A_norm,EBR-bench,1.2859918596953577,1.2663927232736043,-0.0195991364217531,0.2726013782076584,-0.0718966886763984,18,keepA_vs_dropA
A1,EnigmaEval,0.8517185440658032,0.8257120014320207,-0.0260065426337824,0.4189617550349188,-0.0620737867388752,42,keepA_vs_dropA
A2,EnigmaEval,0.7203256213713362,0.6004947102362661,-0.11983091113507,0.4219243729022804,-0.284010402885219,42,keepA_vs_dropA
A3,EnigmaEval,0.4117694093892657,0.6531293334778163,0.2413599240885505,0.4258753234660865,0.5667384579228166,42,keepA_vs_dropA
A_norm,EnigmaEval,1.4229603060752325,1.370028616699833,-0.0529316893753992,0.1594726536000772,-0.3319170289104264,42,keepA_vs_dropA
A1,ExploitBench,0.5763101358331665,0.5589197622181855,-0.0173903736149809,0.3262165472759353,-0.0533092933519128,10,keepA_vs_dropA
A2,ExploitBench,0.6027588728844031,0.5925108258207629,-0.0102480470636402,0.307748926999315,-0.0333000253276693,10,keepA_vs_dropA
A3,ExploitBench,0.608381396155061,0.6073995769651522,-0.0009818191899088,0.2910634964405603,-0.0033732130683357,10,keepA_vs_dropA
A_norm,ExploitBench,1.1324922316013182,1.1257748040243345,-0.0067174275769836,0.2446996215583007,-0.0274517285078155,10,keepA_vs_dropA
A1,Fiction.LiveBench,0.9838216036623888,0.997247807909216,0.013426204246827,0.4910890719849162,0.0273396518325283,41,keepA_vs_dropA
A2,Fiction.LiveBench,0.8546001589482245,0.7417127539497165,-0.112887404998508,0.4797100815312452,-0.2353242288303988,41,keepA_vs_dropA
A3,Fiction.LiveBench,0.5412367955426843,0.8379964190236375,0.2967596234809532,0.4938390305467256,0.6009237932295727,41,keepA_vs_dropA
A_norm,Fiction.LiveBench,1.6366413296783973,1.6641507851781872,0.0275094554997898,0.3319671841144689,0.0828679966460301,41,keepA_vs_dropA
A1,ForecastBench,0.1578826830074086,0.1561822646483562,-0.0017004183590524,0.0824270940193842,-0.0206293619747476,68,keepA_vs_dropA
A2,ForecastBench,0.1378916278069511,0.1198415483772676,-0.0180500794296835,0.0801481197569219,-0.2252090190565527,68,keepA_vs_dropA
A3,ForecastBench,0.1108967294479613,0.1404930249841864,0.029596295536225,0.0789783164762534,0.3747395089780607,68,keepA_vs_dropA
A_norm,ForecastBench,0.2704699226586738,0.2759163057813806,0.0054463831227067,0.0466881662650938,0.116654466396954,68,keepA_vs_dropA
A1,FrontierCode,0.3855362853942777,0.4185473869563181,0.0330111015620404,0.2734771578348265,0.1207088073585227,14,keepA_vs_dropA
A2,FrontierCode,0.4570849904956095,0.4576244555267479,0.0005394650311383,0.2661081635144557,0.00202723969086,14,keepA_vs_dropA
A3,FrontierCode,0.3663691082219906,0.3715123927368207,0.00514328451483,0.2220850975829854,0.0231590708733089,14,keepA_vs_dropA
A_norm,FrontierCode,0.8113213704648486,0.8116437843332768,0.0003224138684281,0.2088743140533384,0.0015435783470522,14,keepA_vs_dropA
A1,FrontierMath,1.3092721205041529,1.261363024788858,-0.0479090957152947,0.5491014559672459,-0.0872499884942074,40,keepA_vs_dropA
A2,FrontierMath,1.4409953379445122,1.1721846371926925,-0.2688107007518197,0.5983474240407878,-0.4492552152000165,40,keepA_vs_dropA
A3,FrontierMath,0.7798068919120713,0.9321274944306028,0.1523206025185314,0.5351483130974589,0.2846325005434361,40,keepA_vs_dropA
A_norm,FrontierMath,2.3404396414120145,2.1401368187054297,-0.2003028227065848,0.1825694686732516,-1.0971320898406676,40,keepA_vs_dropA
A1,FrontierMath Tier 4,1.9028847461273972,1.8161791698073273,-0.0867055763200699,0.7876256697516658,-0.1100847517417858,41,keepA_vs_dropA
A2,FrontierMath Tier 4,2.0939517943486603,1.727921060945066,-0.3660307334035941,0.8394353090510135,-0.4360440041739417,41,keepA_vs_dropA
A3,FrontierMath Tier 4,1.1796395601289915,1.393841795838981,0.2142022357099893,0.7512550041336196,0.2851258687548002,41,keepA_vs_dropA
A_norm,FrontierMath Tier 4,3.3994523497126714,3.103788392047874,-0.2956639576647974,0.3264720943732864,-0.9056331697579548,41,keepA_vs_dropA
A1,FrontierMath Tier 4 v1,1.4249000410450114,1.3712573695972143,-0.0536426714477971,0.3573904946737198,-0.1500954061376765,72,keepA_vs_dropA
A2,FrontierMath Tier 4 v1,1.3761964290265922,1.181810289597986,-0.1943861394286061,0.3772974018961572,-0.5152066737053935,72,keepA_vs_dropA
A3,FrontierMath Tier 4 v1,0.9870667598946392,1.1974405980577485,0.210373838163109,0.4051126410434766,0.5192971456561677,72,keepA_vs_dropA
A_norm,FrontierMath Tier 4 v1,2.3143310950523706,2.247923072412235,-0.0664080226401351,0.1851383051316955,-0.358694126495847,72,keepA_vs_dropA
A1,FrontierMath v1,1.158235332622642,1.1575525184864566,-0.0006828141361854,0.3615543785575916,-0.0018885516997733,101,keepA_vs_dropA
A2,FrontierMath v1,1.1304752935116265,0.9231032889537556,-0.2073720045578709,0.4135954640951568,-0.5013884884147579,101,keepA_vs_dropA
A3,FrontierMath v1,0.6900868894902038,0.905337075441867,0.2152501859516632,0.4386459394610651,0.490715099782131,101,keepA_vs_dropA
A_norm,FrontierMath v1,1.8878601838102576,1.8711569969044692,-0.0167031869057885,0.1235467891172717,-0.1351972562389599,101,keepA_vs_dropA
A1,GDP.pdf,0.4768267196742003,0.5120461266610785,0.0352194069868782,0.2703659902107059,0.1302656704692422,9,keepA_vs_dropA
A2,GDP.pdf,0.4889400631099523,0.4959322825131509,0.0069922194031986,0.2478981276127465,0.0282060194263406,9,keepA_vs_dropA
A3,GDP.pdf,0.4434243464557088,0.4826094860161646,0.0391851395604558,0.2259121211744464,0.1734530195048612,9,keepA_vs_dropA
A_norm,GDP.pdf,0.8785837265283568,0.9265109955944064,0.0479272690660497,0.269208396768492,0.1780303647336274,9,keepA_vs_dropA
A1,GDPval,0.7890136003463772,0.6476322269823956,-0.1413813733639816,0.381606741505675,-0.3704897162092694,11,keepA_vs_dropA
A2,GDPval,0.713110166196063,0.5964681354264282,-0.1166420307696348,0.3653458777404754,-0.3192646691158012,11,keepA_vs_dropA
A3,GDPval,0.8791953427546434,0.8369593435435695,-0.0422359992110739,0.3157644805394437,-0.1337579170998556,11,keepA_vs_dropA
A_norm,GDPval,1.4610683628906582,1.3772889461563955,-0.0837794167342627,0.2299207964936029,-0.3643838139565321,11,keepA_vs_dropA
A1,GPQA Diamond,0.8715417834389227,0.904073335228932,0.0325315517900092,0.3093936373365162,0.1051461564305727,201,keepA_vs_dropA
A2,GPQA Diamond,0.9051280718147802,0.7173260449438117,-0.1878020268709684,0.3773290342467537,-0.497714222405042,201,keepA_vs_dropA
A3,GPQA Diamond,0.5091795590364812,0.644613798283758,0.1354342392472768,0.3717771349303195,0.3642887808919734,201,keepA_vs_dropA
A_norm,GPQA Diamond,1.473537296358522,1.4677276727162425,-0.0058096236422795,0.0795014656761872,-0.0730756797106406,201,keepA_vs_dropA
A1,GPQA Diamond Biology,0.5093247099257322,0.5321199734489214,0.0227952635231891,0.2374492526451368,0.0960005696764867,35,keepA_vs_dropA
A2,GPQA Diamond Biology,0.5605169849220772,0.4775896131376404,-0.0829273717844368,0.2679569120132563,-0.3094802487510912,35,keepA_vs_dropA
A3,GPQA Diamond Biology,0.3617778610939746,0.3879245501634034,0.0261466890694287,0.2404225735958746,0.1087530537518438,35,keepA_vs_dropA
A_norm,GPQA Diamond Biology,0.9204981459213138,0.9019997719683188,-0.0184983739529949,0.1965386014410386,-0.0941208180854202,35,keepA_vs_dropA
A1,GPQA Diamond Chemistry,1.2475193909642976,1.2616413282735075,0.01412193730921,0.4108261288544231,0.034374486716774,38,keepA_vs_dropA
A2,GPQA Diamond Chemistry,1.3076389168899982,1.0566766096213818,-0.2509623072686164,0.4917905725359015,-0.5103032088934478,38,keepA_vs_dropA
A3,GPQA Diamond Chemistry,0.8563174348118533,0.958896281967427,0.1025788471555737,0.4720861817946731,0.2172883916356376,38,keepA_vs_dropA
A_norm,GPQA Diamond Chemistry,2.1211492558036245,2.0580522615661914,-0.063096994237433,0.2823470339652345,-0.2234731966237061,38,keepA_vs_dropA
A1,GPQA Main Biology,0.605265047233421,0.6382234004876952,0.0329583532542742,0.2807698296394777,0.1173856653209298,35,keepA_vs_dropA
A2,GPQA Main Biology,0.6729324665684603,0.5670812309096444,-0.1058512356588159,0.3230000968933894,-0.3277127055901583,35,keepA_vs_dropA
A3,GPQA Main Biology,0.4118928251417758,0.4498792626612115,0.0379864375194357,0.2809650016281778,0.135199890731252,35,keepA_vs_dropA
A_norm,GPQA Main Biology,1.0999780679639664,1.0792370359585108,-0.0207410320054555,0.1866025426833229,-0.1111508541480833,35,keepA_vs_dropA
A1,GPQA Main Chemistry,1.207463617920748,1.2186688413314872,0.0112052234107393,0.4156456929969132,0.0269585938204888,38,keepA_vs_dropA
A2,GPQA Main Chemistry,1.2833433165168862,1.0234706741634156,-0.2598726423534705,0.4972590741748051,-0.5226101560534129,38,keepA_vs_dropA
A3,GPQA Main Chemistry,0.8262363961282574,0.9010243357261816,0.0747879395979242,0.467259210679847,0.1600566407008012,38,keepA_vs_dropA
A_norm,GPQA Main Chemistry,2.075576111935133,1.991988152721612,-0.0835879592135211,0.2576635975810402,-0.3244073279976271,38,keepA_vs_dropA
A1,GSM8K,0.6573421583343805,0.7241762116271323,0.0668340532927518,0.6377015691483493,0.1048045928160545,94,keepA_vs_dropA
A2,GSM8K,0.8271635826459798,1.1580111198412335,0.3308475371952537,0.6115115493023155,0.5410323608323074,94,keepA_vs_dropA
A3,GSM8K,1.3218975636665842,0.9141148365035806,-0.4077827271630035,0.7202793901848616,-0.5661452107609868,94,keepA_vs_dropA
A_norm,GSM8K,2.0094032015546532,2.0144350886911684,0.0050318871365151,0.1842722540376899,0.0273068084112432,94,keepA_vs_dropA
A1,GSO-Bench,0.9992908989842444,0.9141972401401371,-0.0850936588441072,0.5277021075380776,-0.1612532101512729,36,keepA_vs_dropA
A2,GSO-Bench,0.845755410179375,0.8382484712601742,-0.0075069389192007,0.5036961088875079,-0.0149037063950741,36,keepA_vs_dropA
A3,GSO-Bench,1.11074908154555,1.181051896152529,0.070302814606979,0.4040088772826171,0.1740130441683339,36,keepA_vs_dropA
A_norm,GSO-Bench,1.8699267907496684,1.9239905832281032,0.0540637924784348,0.1915563353163923,0.2822344266982244,36,keepA_vs_dropA
A1,GeoBench,0.3132447367124121,0.326820513948066,0.0135757772356538,0.1548131339133742,0.0876913792291694,32,keepA_vs_dropA
A2,GeoBench,0.3093955621987639,0.3139542729907462,0.0045587107919822,0.1695156778989686,0.026892561493334,32,keepA_vs_dropA
A3,GeoBench,0.2435128141015727,0.2953433030341474,0.0518304889325746,0.1602133741870436,0.3235091277215365,32,keepA_vs_dropA
A_norm,GeoBench,0.5458758123466226,0.5811222106222315,0.0352463982756088,0.1827724506812041,0.192843057825418,32,keepA_vs_dropA
A1,HellaSwag,0.3640124731766494,0.3201506297619728,-0.0438618434146766,0.2299182549217477,-0.1907714697539129,77,keepA_vs_dropA
A2,HellaSwag,0.3173766792009208,0.4411389471873431,0.1237622679864223,0.2751032619485932,0.4498756834426375,77,keepA_vs_dropA
A3,HellaSwag,0.5977562304791876,0.51683421272975,-0.0809220177494375,0.251992346011071,-0.3211288716915326,77,keepA_vs_dropA
A_norm,HellaSwag,0.8749228331401693,0.8739487944520579,-0.0009740386881114,0.0691931756032897,-0.0140770918463973,77,keepA_vs_dropA
A1,Humanity's Last Exam,0.8732451390479538,0.9025368363835736,0.0292916973356197,0.3694974819226048,0.0792744166569319,46,keepA_vs_dropA
A2,Humanity's Last Exam,0.7949744877543202,0.6200451867889915,-0.1749293009653287,0.3959922366066618,-0.4417493192905335,46,keepA_vs_dropA
A3,Humanity's Last Exam,0.4498222388303259,0.6799470763281793,0.2301248374978533,0.4365688177647267,0.5271215628182381,46,keepA_vs_dropA
A_norm,Humanity's Last Exam,1.424494084895613,1.4749423832434407,0.050448298347828,0.1035882995142106,0.487007688941813,46,keepA_vs_dropA
A1,LAB-Bench Cloning,0.8510425571042833,0.8307870243048913,-0.020255532799392,0.3425942235041681,-0.059123976441318,32,keepA_vs_dropA
A2,LAB-Bench Cloning,0.9588113262585894,0.9169035733301016,-0.0419077529284879,0.3462548398423659,-0.1210315296894235,32,keepA_vs_dropA
A3,LAB-Bench Cloning,0.9186317672482276,0.7640853362273473,-0.1545464310208801,0.3189909811712427,-0.4844852680581449,32,keepA_vs_dropA
A_norm,LAB-Bench Cloning,1.6546037416514388,1.5226274077554192,-0.1319763338960196,0.334777329225058,-0.3942212401345042,32,keepA_vs_dropA
A1,LAB-Bench LitQA2,0.2913683417328205,0.2832681393041644,-0.0081002024286561,0.0990306156242637,-0.0817949315733776,33,keepA_vs_dropA
A2,LAB-Bench LitQA2,0.273429203415986,0.2352968911841711,-0.0381323122318148,0.1033804875347099,-0.3688540569032616,33,keepA_vs_dropA
A3,LAB-Bench LitQA2,0.2455356138626863,0.2673990586241759,0.0218634447614896,0.1089341405718064,0.2007033299820074,33,keepA_vs_dropA
A_norm,LAB-Bench LitQA2,0.492056685236537,0.483158274581481,-0.0088984106550559,0.0900424068648186,-0.0988246645651668,33,keepA_vs_dropA
A1,LAB-Bench Protocol,0.6239579397175419,0.6377642613381327,0.0138063216205908,0.1990655402327646,0.0693556584652836,34,keepA_vs_dropA
A2,LAB-Bench Protocol,0.6837886032497454,0.6830737841521819,-0.0007148190975635,0.1953938139492009,-0.003658350707814,34,keepA_vs_dropA
A3,LAB-Bench Protocol,0.6217059694418496,0.5799018737073801,-0.0418040957344695,0.1765693492520194,-0.2367573755669341,34,keepA_vs_dropA
A_norm,LAB-Bench Protocol,1.154700491448729,1.137200009169843,-0.0175004822788862,0.1490569618203115,-0.1174080168089236,34,keepA_vs_dropA
A1,LAB-Bench SeqQA,0.5380006379430586,0.5529439928279739,0.0149433548849152,0.1907759857566743,0.0783293286397943,34,keepA_vs_dropA
A2,LAB-Bench SeqQA,0.5380248422476143,0.4282197462428242,-0.10980509600479,0.2250804357211036,-0.4878482470188975,34,keepA_vs_dropA
A3,LAB-Bench SeqQA,0.3182062781972386,0.417924791422581,0.0997185132253424,0.2365078098213872,0.4216288388136135,34,keepA_vs_dropA
A_norm,LAB-Bench SeqQA,0.8935262411262627,0.8989357680016858,0.0054095268754231,0.1083087774835012,0.0499454153311555,34,keepA_vs_dropA
A1,LAMBADA,0.2153863553239018,0.2006719463988711,-0.0147144089250307,0.0884023207912088,-0.1664482198355816,26,keepA_vs_dropA
A2,LAMBADA,0.1959698369095656,0.1958357214697496,-0.0001341154398159,0.095032303455454,-0.0014112615914739,26,keepA_vs_dropA
A3,LAMBADA,0.2131757636175543,0.2241597333239679,0.0109839697064136,0.0972526740019968,0.112942598433726,26,keepA_vs_dropA
A_norm,LAMBADA,0.3863395113681269,0.3851897801495719,-0.0011497312185549,0.0839249951410357,-0.0136995089081961,26,keepA_vs_dropA
