kind,name,keep,drop,delta,sd,z,n_obs,vs
theta_norm,stablelm-tuned-alpha-7b,3.0874449089866043,3.098745307154642,0.0113003981680375,0.3977303721062202,0.0284122082711339,6,keepA_vs_dropA
theta1,starcoder2-15b,-0.2233987115484023,0.0144382352481151,0.2378369467965174,1.1102542476802837,0.2142184524791898,4,keepA_vs_dropA
theta2,starcoder2-15b,0.0960145074287544,-0.0990455235612746,-0.195060030990029,1.089460458223217,-0.1790427816977857,4,keepA_vs_dropA
theta3,starcoder2-15b,-0.5884211272911115,-0.6079417187791082,-0.0195205914879966,0.8591288176292348,-0.0227213790149231,4,keepA_vs_dropA
theta_norm,starcoder2-15b,1.814564150129158,1.8113349050406395,-0.0032292450885185,0.5132160516123323,-0.006292174764163,4,keepA_vs_dropA
theta1,starcoder2-3b,-0.6275981551396478,-0.511168388329225,0.1164297668104228,0.8916014397795887,0.1305849919210597,4,keepA_vs_dropA
theta2,starcoder2-3b,-0.5036637738361674,-0.7622065726235439,-0.2585427987873764,0.8869268505129221,-0.2915040836094403,4,keepA_vs_dropA
theta3,starcoder2-3b,-1.1012588378465262,-0.9580390075445764,0.1432198303019499,0.7863473722812634,0.1821330309611852,4,keepA_vs_dropA
theta_norm,starcoder2-3b,1.9438847694283696,1.9571537667947476,0.0132689973663782,0.4534030420871372,0.0292653470195025,4,keepA_vs_dropA
theta1,starcoder2-7b,-0.6845710264616987,-0.555774530764497,0.1287964956972016,0.9030912631289412,0.1426173643303339,4,keepA_vs_dropA
theta2,starcoder2-7b,-0.5141623533933213,-0.6725881114823803,-0.158425758089059,0.8564797753205889,-0.1849731454893475,4,keepA_vs_dropA
theta3,starcoder2-7b,-0.9738280815378174,-0.960949615160331,0.0128784663774864,0.7128344118086054,0.0180665609910879,4,keepA_vs_dropA
theta_norm,starcoder2-7b,1.8609270295064169,1.8805445487300456,0.0196175192236289,0.4904371858339097,0.0400000648202736,4,keepA_vs_dropA
theta1,text-ada-001,-1.0082985600099068,-0.9686787734511768,0.03961978655873,1.0186850342970069,0.0388930682446626,3,keepA_vs_dropA
theta2,text-ada-001,-1.0007883666697837,-1.4375775381288824,-0.4367891714590988,1.081675912839274,-0.4038078007233957,3,keepA_vs_dropA
theta3,text-ada-001,-1.862633515293844,-1.4763069739252763,0.3863265413685677,1.0553087542495765,0.3660791591208605,3,keepA_vs_dropA
theta_norm,text-ada-001,2.9119795539775883,2.9187587553167393,0.0067792013391509,0.3975905412030087,0.0170507108107724,3,keepA_vs_dropA
theta1,text-babbage-001,-0.7120996186629637,-0.796142619290833,-0.0840430006278692,1.1313491131132074,-0.0742856468032247,3,keepA_vs_dropA
theta2,text-babbage-001,-0.9314384325409027,-1.368899920030546,-0.4374614874896433,1.07658937169052,-0.4063401506581076,3,keepA_vs_dropA
theta3,text-babbage-001,-1.5728492849561364,-1.0436074309547647,0.5292418540013717,1.1321501217766234,0.4674661458949105,3,keepA_vs_dropA
theta_norm,text-babbage-001,2.6876304853276913,2.701817833476509,0.0141873481488175,0.4264424770337601,0.0332690782763986,3,keepA_vs_dropA
theta1,text-curie-001,-0.4086259364667011,-0.57639368929959,-0.1677677528328889,1.22045260668707,-0.1374635540238601,3,keepA_vs_dropA
theta2,text-curie-001,-0.7403756061094401,-1.0894465928811667,-0.3490709867717266,1.1072417670458587,-0.3152617586880365,3,keepA_vs_dropA
theta3,text-curie-001,-1.1302817873976698,-0.5958986029731449,0.5343831844245249,1.1046554547027485,0.4837555295178641,3,keepA_vs_dropA
theta_norm,text-curie-001,2.376656507723223,2.374242479279377,-0.0024140284438463,0.4758510558145494,-0.0050730757331493,3,keepA_vs_dropA
theta1,text-davinci-001,0.195260360940907,-0.0073829387690263,-0.2026432997099334,1.0475764706615107,-0.1934401023554592,13,keepA_vs_dropA
theta2,text-davinci-001,-0.1327519588718339,-0.3551648828109713,-0.2224129239391373,0.9379960560644124,-0.2371149883852648,13,keepA_vs_dropA
theta3,text-davinci-001,-0.2685975003743979,0.1298265600919795,0.3984240604663774,0.8414707190273233,0.4734853530339423,13,keepA_vs_dropA
theta_norm,text-davinci-001,1.6152676740345908,1.583753006419566,-0.0315146676150248,0.5119739592046644,-0.0615552159410254,13,keepA_vs_dropA
theta1,text-davinci-002,-0.2208605167083823,-0.3495974987479281,-0.1287369820395457,0.7314572621754968,-0.1760006888941902,6,keepA_vs_dropA
theta2,text-davinci-002,-0.3658469246081292,-0.1636933011836362,0.2021536234244929,0.7361693664733641,0.2746020584813444,6,keepA_vs_dropA
theta3,text-davinci-002,0.1500860541258028,0.0592425230268817,-0.0908435310989211,0.6159030988767799,-0.1474964670003968,6,keepA_vs_dropA
theta_norm,text-davinci-002,1.181347692505176,1.1877422088431542,0.0063945163379781,0.4816545455251227,0.0132761465606154,6,keepA_vs_dropA
theta1,text-davinci-003,0.1381275866160202,0.1462382638786599,0.0081106772626397,0.7243497504869226,0.0111971837598999,3,keepA_vs_dropA
theta2,text-davinci-003,0.1469135806763262,0.1797193147075102,0.032805734031184,0.6865810479672122,0.0477812985492583,3,keepA_vs_dropA
theta3,text-davinci-003,0.2008427466851615,0.1607560969491125,-0.040086649736049,0.6194350531337484,-0.0647148551462319,3,keepA_vs_dropA
theta_norm,text-davinci-003,1.078418836582471,1.0792756196314186,0.0008567830489476,0.544176688524247,0.0015744574639372,3,keepA_vs_dropA
theta1,tiny-recursion-model,0.6226855678897077,0.5235188078580927,-0.099166760031615,0.7950062449320212,-0.1247370830905794,2,keepA_vs_dropA
theta2,tiny-recursion-model,0.4968559065155665,0.3966367226335828,-0.1002191838819837,0.8618057677597328,-0.1162897576590881,2,keepA_vs_dropA
theta3,tiny-recursion-model,0.677028444086982,0.661852497737914,-0.015175946349068,0.8024307724764165,-0.0189124680528301,2,keepA_vs_dropA
theta_norm,tiny-recursion-model,1.6951013512832696,1.6316488137994054,-0.0634525374838641,0.4816866467287063,-0.1317299076376548,2,keepA_vs_dropA
theta1,tml-interaction-small,0.5395361676732457,0.5701247707725308,0.030588603099285,0.839717866233883,0.0364272386348932,1,keepA_vs_dropA
theta2,tml-interaction-small,0.5332042183864198,0.508417427802433,-0.0247867905839868,0.8565585198492313,-0.0289376499206962,1,keepA_vs_dropA
theta3,tml-interaction-small,0.4369287252171557,0.4743462056751846,0.0374174804580289,0.895141240938685,0.0418006441294016,1,keepA_vs_dropA
theta_norm,tml-interaction-small,1.6352129716354902,1.671382607667394,0.0361696360319039,0.5420328255144996,0.0667296044249194,1,keepA_vs_dropA
theta1,vicuna-13b-v1.1,0.0251329810117237,0.1784247916736482,0.1532918106619245,0.966054075761658,0.1586782919383326,8,keepA_vs_dropA
theta2,vicuna-13b-v1.1,0.2039005817889332,-0.1980470907334074,-0.4019476725223407,1.06628710146449,-0.3769600813610953,8,keepA_vs_dropA
theta3,vicuna-13b-v1.1,-0.7469905424353404,-0.5045816228560841,0.2424089195792562,0.9331953064963856,0.2597622575807448,8,keepA_vs_dropA
theta_norm,vicuna-13b-v1.1,1.775430975352658,1.791234598454205,0.015803623101547,0.4729431257113601,0.033415483262975,8,keepA_vs_dropA
theta1,vicuna-13b-v1.3,-0.1180585657415156,-0.2107738296380818,-0.0927152638965662,0.9649353074999693,-0.0960844350662017,2,keepA_vs_dropA
theta2,vicuna-13b-v1.3,-0.2984778192920149,-0.4427278157726966,-0.1442499964806817,0.8754068985598493,-0.1647805114604311,2,keepA_vs_dropA
theta3,vicuna-13b-v1.3,-0.3985679448162775,-0.1662998400887258,0.2322681047275517,0.8078849943106031,0.2875014468188684,2,keepA_vs_dropA
theta_norm,vicuna-13b-v1.3,1.5098572600457876,1.5273078348369171,0.0174505747911295,0.5558171167442505,0.0313962529497973,2,keepA_vs_dropA
theta1,video-SALMONN-2plus,0.5435956468610263,0.5597778343709281,0.0161821875099017,0.9976538297328812,0.0162202429616638,1,keepA_vs_dropA
theta2,video-SALMONN-2plus,0.6245754913870405,0.7221797135536165,0.097604222166576,0.9741536718106982,0.1001938657020664,1,keepA_vs_dropA
theta3,video-SALMONN-2plus,0.7192635208133318,0.5966111564065694,-0.1226523644067624,0.9846508466245548,-0.1245643212791848,1,keepA_vs_dropA
theta_norm,video-SALMONN-2plus,1.9226949659485852,1.9150858546799052,-0.00760911126868,0.6546420074263091,-0.0116233165338638,1,keepA_vs_dropA
theta1,video_chat2_mistral,-0.4322275875796216,-0.4487992525505022,-0.0165716649708806,1.0267270501983077,-0.0161402828216904,1,keepA_vs_dropA
theta2,video_chat2_mistral,-0.5402322860242488,-0.6427469504376367,-0.1025146644133879,1.0055474345019249,-0.101949108411943,1,keepA_vs_dropA
theta3,video_chat2_mistral,-0.6237021671099763,-0.4901113537852453,0.1335908133247309,1.009370897131688,0.1323505697502807,1,keepA_vs_dropA
theta_norm,video_chat2_mistral,1.8808810825035105,1.854407255525368,-0.0264738269781421,0.676068417933547,-0.0391585027134699,1,keepA_vs_dropA
theta1,xgen-7b-8k-base,-0.2429473550101837,-0.3484789773238084,-0.1055316223136247,0.8521155927533546,-0.123846603924511,7,keepA_vs_dropA
theta2,xgen-7b-8k-base,-0.4489482118507819,-0.7277897045947793,-0.2788414927439974,0.774419812697184,-0.3600650295513951,7,keepA_vs_dropA
theta3,xgen-7b-8k-base,-0.786896041311168,-0.4131971551944894,0.3736988861166785,0.7649126035611308,0.4885510898590038,7,keepA_vs_dropA
theta_norm,xgen-7b-8k-base,1.6139390750908305,1.6195598264506872,0.0056207513598567,0.3845087170086412,0.0146180076321401,7,keepA_vs_dropA
theta1,xiaoyi-deepresearch,0.8259921286247621,0.7589588223150558,-0.0670333063097062,0.987819010417192,-0.0678599071315662,1,keepA_vs_dropA
theta2,xiaoyi-deepresearch,0.6806856347335402,0.593268266216362,-0.0874173685171781,1.0155027737821412,-0.0860828456347792,1,keepA_vs_dropA
theta3,xiaoyi-deepresearch,0.6257113675461219,0.7714208798566498,0.1457095123105278,0.9964922050086816,0.146222430620276,1,keepA_vs_dropA
theta_norm,xiaoyi-deepresearch,2.0360431174519618,2.0260755376108976,-0.0099675798410641,0.6363139475785995,-0.0156645628765396,1,keepA_vs_dropA
theta1,yi-lightning,-0.1032059778360511,-0.1057858500020367,-0.0025798721659856,0.7951807851799944,-0.0032443844394475,1,keepA_vs_dropA
theta2,yi-lightning,-0.0873434434590848,-0.0807415222706376,0.0066019211884472,0.8534015702251,0.0077360077820174,1,keepA_vs_dropA
theta3,yi-lightning,-0.0792995144172596,-0.107605695854197,-0.0283061814369373,0.8141367024572381,-0.0347683397045032,1,keepA_vs_dropA
theta_norm,yi-lightning,1.2886731976713244,1.2771536765542963,-0.011519521117028,0.6359669992343444,-0.0181133944542667,1,keepA_vs_dropA
theta1,Aria,0.2189320206532605,0.1931078529446047,-0.0258241677086557,0.9359548654369908,-0.0275912532348433,1,keepA_vs_dropB
theta2,Aria,0.229233344822842,0.2848401536430902,0.0556068088202481,0.8765142436863711,0.063440850186737,1,keepA_vs_dropB
theta3,Aria,0.2698306420573496,0.2759598727360792,0.0061292306787296,0.8926575770034716,0.0068662730666608,1,keepA_vs_dropB
theta_norm,Aria,1.5044852618624176,1.4778644231165512,-0.0266208387458664,0.6334664715377535,-0.0420240690580572,1,keepA_vs_dropB
theta1,Average Human,0.4499779559594139,2.920536041049393,2.4705580850899787,2.498984446764669,0.9886248344956716,12,keepA_vs_dropB
theta2,Average Human,-0.7432165415091606,-2.44967523507089,-1.7064586935617294,3.311524361437271,-0.5153091166815666,12,keepA_vs_dropB
theta3,Average Human,0.807123018954824,0.7640878159645781,-0.0430352029902458,2.466344690968146,-0.0174489815425404,12,keepA_vs_dropB
theta_norm,Average Human,5.298968197986249,5.87955969575996,0.5805914977737112,0.4797020347205109,1.210316937913306,12,keepA_vs_dropB
theta1,Baichuan-13B-Base,-0.1653098265777669,-0.1836367267170196,-0.0183269001392527,0.8790205582580656,-0.0208492281176798,3,keepA_vs_dropB
theta2,Baichuan-13B-Base,-0.2641095137216285,-0.2471888529523467,0.0169206607692817,0.868175400973259,0.01948991039174,3,keepA_vs_dropB
theta3,Baichuan-13B-Base,-0.4531194592022544,-0.4044555403092219,0.0486639188930324,0.7104732697965304,0.068495073582387,3,keepA_vs_dropB
theta_norm,Baichuan-13B-Base,1.4355303251000364,1.4080241513230178,-0.0275061737770185,0.5384626381700401,-0.051082789830132,3,keepA_vs_dropB
theta1,Baichuan-2-13B-Base,0.0635561273729616,-0.6116259696211644,-0.6751820969941261,0.8313309452810307,-0.8121700519230418,8,keepA_vs_dropB
theta2,Baichuan-2-13B-Base,0.292471207590876,0.9314029470145684,0.6389317394236922,0.9302645934109808,0.6868279669560842,8,keepA_vs_dropB
theta3,Baichuan-2-13B-Base,-0.6520679256734823,-0.4781289024444921,0.1739390232289901,0.9815431075730706,0.1772097647948094,8,keepA_vs_dropB
theta_norm,Baichuan-2-13B-Base,1.8145711619620013,1.8131325264672435,-0.0014386354947577,0.4715499890925352,-0.0030508652911355,8,keepA_vs_dropB
theta1,Baichuan-2-7B-Base,0.0114023182194356,-0.561995950164529,-0.5733982683839647,0.8793471678029263,-0.6520726845764642,7,keepA_vs_dropB
theta2,Baichuan-2-7B-Base,0.1326311337535624,0.6465390277445373,0.5139078939909749,0.8268399746680386,0.6215324727100908,7,keepA_vs_dropB
theta3,Baichuan-2-7B-Base,-0.8435877263182411,-0.6732602691292918,0.1703274571889492,0.9972082732229206,0.1708042961160566,7,keepA_vs_dropB
theta_norm,Baichuan-2-7B-Base,1.7946238709432891,1.782058516071212,-0.0125653548720772,0.4597639029185267,-0.0273300161067753,7,keepA_vs_dropB
theta1,Baichuan-7B,-0.4054823368138436,-0.517793014450977,-0.1123106776371333,0.8728978614577683,-0.1286641686228568,4,keepA_vs_dropB
theta2,Baichuan-7B,-0.4785272141121551,-0.3606481378240215,0.1178790762881335,0.8380665659772071,0.1406559825599098,4,keepA_vs_dropB
theta3,Baichuan-7B,-0.8765342183125783,-0.8088440897943162,0.067690128518262,0.7638940166659759,0.0886119370507657,4,keepA_vs_dropB
theta_norm,Baichuan-7B,1.7232420513458104,1.7275974430144914,0.0043553916686809,0.4216909049080479,0.0103283984026894,4,keepA_vs_dropB
theta1,Baichuan2-13B-Chat,-0.1383820998335602,-0.1518063495512675,-0.0134242497177072,0.8437270678692393,-0.015910654320489,3,keepA_vs_dropB
theta2,Baichuan2-13B-Chat,-0.1663480539266782,-0.1130287242747518,0.0533193296519263,0.8200341290927945,0.0650208665228526,3,keepA_vs_dropB
theta3,Baichuan2-13B-Chat,-0.3172518970552164,-0.272733114741866,0.0445187823133503,0.6706998691805958,0.0663766080165478,3,keepA_vs_dropB
theta_norm,Baichuan2-13B-Chat,1.2750097138447154,1.2882381778598924,0.0132284640151769,0.5660415137358362,0.0233701304483305,3,keepA_vs_dropB
theta1,ByteVideoLLM-14B,0.1385275266551452,0.1323123102580629,-0.0062152163970822,0.9199910192572138,-0.0067557359441403,1,keepA_vs_dropB
theta2,ByteVideoLLM-14B,0.1577009818874856,0.1895813997462072,0.0318804178587215,0.8734131005643156,0.0365009613871414,1,keepA_vs_dropB
theta3,ByteVideoLLM-14B,0.1654584934700473,0.1686580434645941,0.0031995499945467,0.8870634402959523,0.0036069009827293,1,keepA_vs_dropB
theta_norm,ByteVideoLLM-14B,1.459801303720181,1.4182559780634107,-0.0415453256567699,0.633675881921486,-0.0655624221183748,1,keepA_vs_dropB
theta1,Cerebras-GPT-13B,-0.6763475997559598,-0.6781322187252604,-0.0017846189693005,0.9335520369048284,-0.0019116438063993,7,keepA_vs_dropB
theta2,Cerebras-GPT-13B,-0.8677260596938187,-0.843286131111925,0.0244399285818937,0.8694671332622345,0.0281090884829599,7,keepA_vs_dropB
theta3,Cerebras-GPT-13B,-1.2534775220428689,-1.1919683110204369,0.061509211022432,0.7754905800160897,0.0793165160318979,7,keepA_vs_dropB
theta_norm,Cerebras-GPT-13B,2.1807096733795763,2.1816115141527845,0.0009018407732082,0.3976283139484289,0.002268049687541,7,keepA_vs_dropB
theta1,Chat-Uni-Vi-7B-v1.5 + 100k SG-WV,-0.3518913583410032,-0.2897260443376149,0.0621653140033883,1.0067190534026311,0.0617504097029598,1,keepA_vs_dropB
theta2,Chat-Uni-Vi-7B-v1.5 + 100k SG-WV,-0.4348784901992969,-0.5985615989493748,-0.1636831087500778,0.970743367627644,-0.1686162524603136,1,keepA_vs_dropB
theta3,Chat-Uni-Vi-7B-v1.5 + 100k SG-WV,-0.5180651009278784,-0.5507903987439862,-0.0327252978161077,0.9695742089477124,-0.0337522363054859,1,keepA_vs_dropB
theta_norm,Chat-Uni-Vi-7B-v1.5 + 100k SG-WV,1.758219871752699,1.7787760118104932,0.0205561400577942,0.657017679447807,0.0312870424964374,1,keepA_vs_dropB
theta1,Chat-UniVi-7B-v1.5,-0.3994052325246061,-0.3338794659466071,0.0655257665779989,1.0220700714004156,0.0641108358531789,1,keepA_vs_dropB
theta2,Chat-UniVi-7B-v1.5,-0.5049369087537166,-0.6911794577246423,-0.1862425489709257,0.996655273091094,-0.1868675699605747,1,keepA_vs_dropB
theta3,Chat-UniVi-7B-v1.5,-0.6014493695850193,-0.6555508233466337,-0.0541014537616144,0.9767246544132714,-0.0553906912425731,1,keepA_vs_dropB
theta_norm,Chat-UniVi-7B-v1.5,1.8296724178495012,1.8846312022280391,0.0549587843785379,0.6631450417548022,0.0828759636551108,1,keepA_vs_dropB
theta1,ChatGPT agent,0.3781706223732405,0.2583646931770022,-0.1198059291962382,0.8322337568914945,-0.1439570651925122,1,keepA_vs_dropB
theta2,ChatGPT agent,0.4076176710475349,0.1707895325578491,-0.2368281384896858,0.9091166888436848,-0.2605035650493998,1,keepA_vs_dropB
theta3,ChatGPT agent,0.4819357186153019,0.1477377851051651,-0.3341979335101367,0.8821914493954881,-0.3788269924166031,1,keepA_vs_dropB
theta_norm,ChatGPT agent,1.5883681591473704,1.417902641591502,-0.1704655175558682,0.6002289610425816,-0.2840008207197703,1,keepA_vs_dropB
theta1,Chinchilla (70B),-0.171380450730752,-0.2327301296049458,-0.0613496788741938,0.5934436135100056,-0.1033791205727744,6,keepA_vs_dropB
theta2,Chinchilla (70B),-0.0945512970633863,0.0029896984704907,0.097540995533877,0.6956631162675532,0.140212975581075,6,keepA_vs_dropB
theta3,Chinchilla (70B),-0.1245828807079782,-0.0887030532962404,0.0358798274117378,0.5301482728777287,0.0676788537232734,6,keepA_vs_dropB
theta_norm,Chinchilla (70B),0.9670998485974596,0.9678940742410126,0.0007942256435529,0.4889431960287775,0.0016243720129529,6,keepA_vs_dropB
theta1,CodeQwen1.5-7B,-0.9765300419203584,-1.2387410151300873,-0.2622109732097287,0.7358085192841065,-0.3563576206821346,4,keepA_vs_dropB
theta2,CodeQwen1.5-7B,-0.6760967874139341,-0.1534795247539708,0.5226172626599632,0.8489364126510587,0.6156141436175815,4,keepA_vs_dropB
theta3,CodeQwen1.5-7B,-0.8319936281265693,-0.7961981638315843,0.035795464294985,0.6175369872759361,0.0579648912251962,4,keepA_vs_dropB
theta_norm,CodeQwen1.5-7B,1.9623254228061615,1.8329386605549949,-0.129386762251167,0.4309472425086613,-0.3002380558185533,4,keepA_vs_dropB
theta1,Committee of Average Humans,1.243736638981629,3.4752411466019315,2.231504507620303,2.6191450710545845,0.8519972918956336,5,keepA_vs_dropB
theta2,Committee of Average Humans,0.0325775677585941,-1.4817870186466495,-1.5143645864052435,3.2939803087046595,-0.4597369882277042,5,keepA_vs_dropB
theta3,Committee of Average Humans,1.2479281065747818,1.250005122192053,0.0020770156172711,2.378704170753846,0.0008731710495184,5,keepA_vs_dropB
theta_norm,Committee of Average Humans,5.4416162856494985,5.92185875714005,0.4802424714905511,0.7064332113885222,0.6798129869157987,5,keepA_vs_dropB
theta1,Committee of Domain Experts,2.617069037803475,5.221615245451085,2.6045462076476102,2.896434885313235,0.8992248439121882,3,keepA_vs_dropB
theta2,Committee of Domain Experts,1.231101845257046,-1.2629834810409952,-2.494085326298041,3.8946275971877826,-0.640391222025685,3,keepA_vs_dropB
theta3,Committee of Domain Experts,3.191092315018052,2.8663595984343044,-0.3247327165837474,3.0041385556365365,-0.1080951196390277,3,keepA_vs_dropB
theta_norm,Committee of Domain Experts,7.488622007809521,7.971295988243562,0.4826739804340407,0.7641134089902968,0.6316784586621095,3,keepA_vs_dropB
theta1,Committee of Skilled Generalists,1.573011031038253,4.263186426731267,2.6901753956930143,2.510345772366042,1.071635399914443,1,keepA_vs_dropB
theta2,Committee of Skilled Generalists,0.3763479238715408,-1.5349351505164424,-1.9112830743879832,3.4400851592714994,-0.5555917908708784,1,keepA_vs_dropB
theta3,Committee of Skilled Generalists,2.492276407617313,2.2618280680460345,-0.2304483395712786,2.719681647486873,-0.0847335715870366,1,keepA_vs_dropB
theta_norm,Committee of Skilled Generalists,6.212795979301595,6.779805553052695,0.5670095737510996,0.6981678522280842,0.8121393328861889,1,keepA_vs_dropB
theta1,DeepSeek-Coder-V2-Base,0.7857421406403636,0.3592720870112936,-0.42647005362907,0.8279301597736708,-0.5151038992777519,3,keepA_vs_dropB
theta2,DeepSeek-Coder-V2-Base,0.8709611035659794,1.241964521513938,0.3710034179479584,0.7897753551478508,0.4697581603803075,3,keepA_vs_dropB
theta3,DeepSeek-Coder-V2-Base,0.0666925645454637,0.2411451490140941,0.1744525844686304,0.8515179807903104,0.2048724611859841,3,keepA_vs_dropB
theta_norm,DeepSeek-Coder-V2-Base,1.7964832041978007,1.7905800607888995,-0.0059031434089011,0.6104010771815626,-0.009670925608713,3,keepA_vs_dropB
theta1,DeepSeek-Coder-V2-Instruct,0.3467624461890402,0.4094884446990038,0.0627259985099636,0.9337601598350171,0.067175706576565,1,keepA_vs_dropB
theta2,DeepSeek-Coder-V2-Instruct,0.4284177324240303,0.4141446217549581,-0.0142731106690722,0.9209902212002452,-0.0154975702678703,1,keepA_vs_dropB
theta3,DeepSeek-Coder-V2-Instruct,0.6226820690494641,0.6303623889509979,0.0076803199015338,0.7932088404932239,0.009682594935223,1,keepA_vs_dropB
theta_norm,DeepSeek-Coder-V2-Instruct,1.6319340973220795,1.6772003682638286,0.045266270941749,0.570300274146127,0.0793726971454174,1,keepA_vs_dropB
theta1,DeepSeek-Coder-V2-Lite-Base,0.0227925531612436,-0.2793761830812364,-0.3021687362424801,0.650766116856125,-0.4643277030191252,4,keepA_vs_dropB
theta2,DeepSeek-Coder-V2-Lite-Base,0.1395691488272705,0.4735158413624724,0.3339466925352018,0.6681478370139745,0.4998095840998992,4,keepA_vs_dropB
theta3,DeepSeek-Coder-V2-Lite-Base,-0.3076513934090014,-0.2027645493933727,0.1048868440156287,0.6004680048406758,0.1746751586597169,4,keepA_vs_dropB
theta_norm,DeepSeek-Coder-V2-Lite-Base,1.1061060589538954,1.1392775704446754,0.03317151149078,0.4458508658992222,0.0744004644330508,4,keepA_vs_dropB
theta1,DeepSeek-Coder-V2-Lite-Instruct,0.2362727484622994,0.28869298310605,0.0524202346437506,0.9001776428046183,0.0582332110364668,1,keepA_vs_dropB
theta2,DeepSeek-Coder-V2-Lite-Instruct,0.2979109097389503,0.3171675532144593,0.0192566434755089,0.912903996765986,0.0210938319294545,1,keepA_vs_dropB
theta3,DeepSeek-Coder-V2-Lite-Instruct,0.414357610275358,0.4288053932805755,0.0144477830052174,0.7572436183734146,0.0190794384457828,1,keepA_vs_dropB
theta_norm,DeepSeek-Coder-V2-Lite-Instruct,1.461757399160392,1.4992453911735093,0.0374879920131172,0.6057525326510368,0.0618866451107574,1,keepA_vs_dropB
theta1,DeepSeek-R1,0.4084744106348684,0.3708558749628784,-0.03761853567199,0.5199522705836922,-0.0723499786427702,34,keepA_vs_dropB
theta2,DeepSeek-R1,0.4486646520829202,0.3822524213724093,-0.0664122307105108,0.2792081998365995,-0.2378591701439183,34,keepA_vs_dropB
theta3,DeepSeek-R1,0.5974142151240978,0.794519074507304,0.1971048593832062,0.4491791615868318,0.4388112277668594,34,keepA_vs_dropB
theta_norm,DeepSeek-R1,0.9351270449350242,1.34939794125055,0.4142708963155257,0.1496132037452842,2.768946095297978,34,keepA_vs_dropB
theta1,DeepSeek-R1-0528,0.5324660605949869,0.4393016712746199,-0.093164389320367,0.5072196687773151,-0.1836766100670852,15,keepA_vs_dropB
theta2,DeepSeek-R1-0528,0.6038679811223145,0.541908180776518,-0.0619598003457965,0.3268706757111834,-0.1895544781158129,15,keepA_vs_dropB
theta3,DeepSeek-R1-0528,0.7052156345329317,0.843541274633162,0.1383256401002303,0.4458255719754069,0.3102685193389058,15,keepA_vs_dropB
theta_norm,DeepSeek-R1-0528,1.1801252523619767,1.4072505030097375,0.2271252506477608,0.2195698136432101,1.03441018088592,15,keepA_vs_dropB
theta1,DeepSeek-R1-Distill-Llama-70B,0.0846361621934969,0.0222358114848068,-0.0624003507086901,0.8468656051996573,-0.0736838883590963,4,keepA_vs_dropB
theta2,DeepSeek-R1-Distill-Llama-70B,0.1952996958324527,0.506534543586419,0.3112348477539662,0.7275288620233423,0.4277972517659106,4,keepA_vs_dropB
theta3,DeepSeek-R1-Distill-Llama-70B,-0.557877078579074,-0.0822675280151474,0.4756095505639265,0.8467100377633754,0.5617147894222108,4,keepA_vs_dropB
theta_norm,DeepSeek-R1-Distill-Llama-70B,1.590530073201755,1.2164239442758022,-0.3741061289259528,0.5185043655060111,-0.7215100851867674,4,keepA_vs_dropB
theta1,DeepSeek-R1-Distill-Qwen-14B,0.0173575220145556,-0.2229334136171684,-0.2402909356317241,1.043681824022737,-0.2302338989727288,2,keepA_vs_dropB
theta2,DeepSeek-R1-Distill-Qwen-14B,0.0293767441937344,0.4265059462169142,0.3971292020231798,0.7946118318298078,0.4997776097905349,2,keepA_vs_dropB
theta3,DeepSeek-R1-Distill-Qwen-14B,-0.5740569481806215,-0.543859239160514,0.0301977090201074,1.0801303793375876,0.0279574666149347,2,keepA_vs_dropB
theta_norm,DeepSeek-R1-Distill-Qwen-14B,1.6125467485039604,1.726390307064236,0.1138435585602755,0.7252886832043439,0.1569630978623735,2,keepA_vs_dropB
theta1,DeepSeek-R1-Distill-Qwen-32B,-0.179201534626292,0.0756095695846052,0.2548111042108973,0.7329589313007179,0.3476471782105259,2,keepA_vs_dropB
theta2,DeepSeek-R1-Distill-Qwen-32B,-0.1535213869343309,-0.1097086550903788,0.0438127318439521,0.6601828864635284,0.0663645373763752,2,keepA_vs_dropB
theta3,DeepSeek-R1-Distill-Qwen-32B,-0.102356748521588,0.0644556353854317,0.1668123839070198,0.761631573314129,0.2190197856178151,2,keepA_vs_dropB
theta_norm,DeepSeek-R1-Distill-Qwen-32B,1.1840780231108623,1.0623028191329804,-0.1217752039778821,0.5761267112647777,-0.2113687867562113,2,keepA_vs_dropB
theta1,DeepSeek-R1_high,0.5096687959898013,0.4951510386629595,-0.0145177573268417,0.9125629840473752,-0.015908772962117,1,keepA_vs_dropB
theta2,DeepSeek-R1_high,0.4333203862036395,0.4117013947907399,-0.0216189914128995,0.9495622996222524,-0.0227673228196821,1,keepA_vs_dropB
theta3,DeepSeek-R1_high,0.3322259925636729,0.5429953759199422,0.2107693833562692,0.929333763482626,0.2267962185796659,1,keepA_vs_dropB
theta_norm,DeepSeek-R1_high,1.6751273211327304,1.6929561677111007,0.0178288465783702,0.6290744781853174,0.0283413923098595,1,keepA_vs_dropB
theta1,DeepSeek-V2,-0.3413153577052349,-0.1158992338106169,0.225416123894618,0.8532082604447343,0.2641982436704492,7,keepA_vs_dropB
theta2,DeepSeek-V2,-0.3150673400262061,-0.6101380031538974,-0.2950706631276913,0.5206155308301004,-0.5667726866642129,7,keepA_vs_dropB
theta3,DeepSeek-V2,0.44910110644295,0.3550502428875016,-0.0940508635554483,0.8465241829498605,-0.1111023942962996,7,keepA_vs_dropB
