model,axis,n_obs,is_human,is_sota,is_low_obs,chained,informed,release_date,mean,median,sd,chain_split,outside_50,outside_50_central,lump_lo,lump_hi,hi_share,sum_spread,axis_spread,ridge_ratio,lump_gap
open-mixtral-8x7b,axis1,2,False,False,True,False,False,2023-12-11 00:00:00,-0.619894472477399,-0.6352897303873187,1.1117204866496262,False,False,False,,,,0.10683345385241155,0.652464899347597,0.16373823934319665,
open-mixtral-8x7b,axis2,2,False,False,True,False,False,2023-12-11 00:00:00,-1.7363165998068275,-2.0048326354383494,0.7720874041509601,False,True,True,,,,0.10683345385241155,0.652464899347597,0.16373823934319665,
open_llama_7b,axis1,7,False,False,False,False,False,2023-06-07 00:00:00,-1.2188350376183836,-1.6268260809275321,0.9220889934276693,False,True,True,,,,0.022794595041708943,0.8664924518746941,0.026306743921879348,
open_llama_7b,axis2,7,False,False,False,False,False,2023-06-07 00:00:00,-0.12621492647082957,0.13150883189076784,0.9970948496364342,False,True,False,,,,0.022794595041708943,0.8664924518746941,0.026306743921879348,
openai/gpt-oss-120b_low,axis1,2,False,False,True,True,False,2025-08-05 00:00:00,-0.0999880857860255,-0.11032568611528212,0.7900674572483797,False,False,False,,,,0.02746592014023555,0.06642697773036532,0.4134753842290229,
openai/gpt-oss-120b_low,axis2,2,False,False,True,True,False,2025-08-05 00:00:00,-0.2152722490335338,-0.21887950032678827,0.605029806182644,False,False,False,,,,0.02746592014023555,0.06642697773036532,0.4134753842290229,
openhands-lm-32b-v0.1,axis1,1,False,False,True,False,False,2024-03-26 00:00:00,-0.6211794411654499,-0.6478839457757574,0.7583469096546775,False,False,False,,,,0.02748801667317185,0.062122467935625564,0.4424810794969755,
openhands-lm-32b-v0.1,axis2,1,False,False,True,False,False,2024-03-26 00:00:00,-0.7288853617580293,-0.73171129618676,0.7112016052844743,False,False,False,,,,0.02748801667317185,0.062122467935625564,0.4424810794969755,
opt-1.3b,axis1,6,False,False,False,False,False,2022-05-11 00:00:00,-2.162779906370961,-2.5616727994861366,1.098750393155665,False,True,False,,,,0.06561325050076067,0.955203203557324,0.06869035850843758,
opt-1.3b,axis2,6,False,False,False,False,False,2022-05-11 00:00:00,-1.1978015473821244,-1.030863424560013,1.1618942994042274,False,False,False,,,,0.06561325050076067,0.955203203557324,0.06869035850843758,
opt-13b,axis1,7,False,False,False,False,False,2022-05-11 00:00:00,-1.337847581891167,-1.7725900547732376,0.9782497097383199,False,True,True,,,,0.013375991184960445,0.9156648086221855,0.01460795594524103,
opt-13b,axis2,7,False,False,False,False,False,2022-05-11 00:00:00,-0.2008865311917832,0.0275536521139097,1.0585521370548965,False,False,False,,,,0.013375991184960445,0.9156648086221855,0.01460795594524103,
opt-175b,axis1,3,False,False,True,False,False,2022-05-02 00:00:00,-0.8731109356687787,-1.1435197756012219,0.8649411533046089,False,True,False,,,,0.024325109009974612,0.701231372629896,0.0346891339426897,
opt-175b,axis2,3,False,False,True,False,False,2022-05-02 00:00:00,0.21921861726326733,0.29444219505308206,1.0402143028325315,False,False,False,,,,0.024325109009974612,0.701231372629896,0.0346891339426897,
opt-66b,axis1,3,False,False,True,False,False,2022-05-03 00:00:00,-1.108168070256532,-1.3918527963266802,0.9040046363838615,False,True,False,,,,0.02792203385914172,0.7491219627068677,0.037273014607993336,
opt-66b,axis2,3,False,False,True,False,False,2022-05-03 00:00:00,0.06809565828791161,0.13226398144783041,1.046540461285162,False,False,False,,,,0.02792203385914172,0.7491219627068677,0.037273014607993336,
parasail-qwen3-235b-a22b-instruct-2507,axis1,1,False,False,True,False,False,2025-09-01 00:00:00,-0.14465329263920146,-0.13612574264414729,0.8260311707552023,False,False,False,,,,0.022914929591773887,0.039495060736849164,0.5801973503586513,
parasail-qwen3-235b-a22b-instruct-2507,axis2,1,False,False,True,False,False,2025-09-01 00:00:00,-0.1879241268926161,-0.1931359511855718,0.6587128298205563,False,False,False,,,,0.022914929591773887,0.039495060736849164,0.5801973503586513,
phi-1_5,axis1,6,False,False,False,False,False,2023-09-11 00:00:00,-1.355541416802387,-1.4368606672602757,0.4616207215623184,False,False,False,,,,0.02173038645883516,0.1973456934443267,0.11011330462585206,
phi-1_5,axis2,6,False,False,False,False,False,2023-09-11 00:00:00,-1.0618350030678696,-1.2337804116334947,0.7465332876670101,False,False,False,,,,0.02173038645883516,0.1973456934443267,0.11011330462585206,
