model,axis,n_obs,is_human,is_sota,is_low_obs,chained,informed,release_date,mean,median,sd,chain_split,outside_50,outside_50_central,lump_lo,lump_hi,hi_share,sum_spread,axis_spread,ridge_ratio,lump_gap
gpt-5-nano-2025-08-07_high,axis1,12,False,False,False,True,True,2025-08-07 00:00:00,-0.7058680535164776,-0.6841677209614954,0.2541428580798707,False,False,False,,,,0.007742793231423357,0.00901573147195368,0.8588092109342204,
gpt-5-nano-2025-08-07_high,axis2,12,False,False,False,True,True,2025-08-07 00:00:00,0.4405073020703997,0.43819455357927495,0.0947757183376135,False,False,False,,,,0.007742793231423357,0.00901573147195368,0.8588092109342204,
gpt-5-nano-2025-08-07_low,axis1,6,False,False,False,True,True,2025-08-07 00:00:00,-0.8305046812261365,-0.8154947548453824,0.3133028695308,False,False,False,,,,0.008899657622145663,0.004618530454853648,1.9269457480339762,
gpt-5-nano-2025-08-07_low,axis2,6,False,False,False,True,True,2025-08-07 00:00:00,-0.1330177437684954,-0.13782830684573869,0.09836090558934223,False,False,False,,,,0.008899657622145663,0.004618530454853648,1.9269457480339762,
gpt-5-nano-2025-08-07_medium,axis1,8,False,False,False,True,True,2025-08-07 00:00:00,-0.8955561012815353,-0.8898061275729243,0.28218241274961087,False,False,False,,,,0.014117833215946111,0.008482431812605665,1.6643615330883919,
gpt-5-nano-2025-08-07_medium,axis2,8,False,False,False,True,True,2025-08-07 00:00:00,0.3256985104198998,0.32467927937923435,0.09484489205564686,False,False,False,,,,0.014117833215946111,0.008482431812605665,1.6643615330883919,
gpt-5-nano-2025-08-07_minimal,axis1,5,False,False,False,True,False,2025-08-07 00:00:00,-0.9870376975607664,-0.950569810749726,0.42681814396528955,False,False,False,,,,0.018962716775727115,0.012547459211351596,1.5112794117371333,
gpt-5-nano-2025-08-07_minimal,axis2,5,False,False,False,True,True,2025-08-07 00:00:00,-0.35344703032804203,-0.352728523282511,0.10655367746849247,False,False,False,,,,0.018962716775727115,0.012547459211351596,1.5112794117371333,
gpt-5-nano-2025-08-07_unknown,axis1,2,False,False,True,True,False,2025-08-07 00:00:00,-0.09218332845014719,-0.04677130350596085,0.7940100642750935,False,False,False,,,,0.010503178589621232,0.027724950640823906,0.37883488867806,
gpt-5-nano-2025-08-07_unknown,axis2,2,False,False,True,True,False,2025-08-07 00:00:00,-0.06866836912075269,-0.09031223702137633,0.625713595671749,False,False,False,,,,0.010503178589621232,0.027724950640823906,0.37883488867806,
gpt-5-pro-2025-10-06_high,axis1,5,False,True,False,True,False,2025-10-07 00:00:00,-0.07086979969860825,-0.09797973970559541,0.5733981742873396,False,False,False,,,,0.018812410954306098,0.023146512972700622,0.8127535657960128,
gpt-5-pro-2025-10-06_high,axis2,5,False,True,False,True,True,2025-10-07 00:00:00,1.044104566602315,1.0453397284651893,0.31763133892008016,False,False,False,,,,0.018812410954306098,0.023146512972700622,0.8127535657960128,
gpt-5-pro-2025-10-06_unknown,axis1,9,False,True,False,True,False,2025-10-07 00:00:00,0.22319935214986672,0.18478209866992035,0.460164914044761,False,False,False,,,,0.024116276856715364,0.046162030726542985,0.5224266887125614,
gpt-5-pro-2025-10-06_unknown,axis2,9,False,True,False,True,True,2025-10-07 00:00:00,0.9015497412503621,0.9226499656956401,0.26777029424211474,False,False,False,,,,0.024116276856715364,0.046162030726542985,0.5224266887125614,
gpt-5.1-2025-11-13_high,axis1,18,False,False,False,True,True,2025-11-13 00:00:00,0.3178979020640269,0.3253898729367783,0.1684430688691705,False,False,False,,,,0.0024417239431784397,0.00640509642947714,0.3812157974611105,
gpt-5.1-2025-11-13_high,axis2,18,False,False,False,True,True,2025-11-13 00:00:00,0.7015222522402617,0.6996085454379575,0.09434923206907608,False,False,False,,,,0.0024417239431784397,0.00640509642947714,0.3812157974611105,
gpt-5.1-2025-11-13_low,axis1,5,False,False,False,True,True,2025-11-13 00:00:00,0.10233385137830121,0.10183136192713851,0.24339781649545045,False,False,False,,,,0.018489766352048246,0.014202692888124167,1.3018493392551487,
gpt-5.1-2025-11-13_low,axis2,5,False,False,False,True,True,2025-11-13 00:00:00,0.14564023394900744,0.1444009855111775,0.09312708864670498,False,False,False,,,,0.018489766352048246,0.014202692888124167,1.3018493392551487,
gpt-5.1-2025-11-13_medium,axis1,6,False,False,False,True,True,2025-11-13 00:00:00,-0.014585232020235593,-0.009499940903689946,0.20363123145262008,False,False,False,,,,0.006588360653837679,0.00533244215227229,1.2355240742799638,
gpt-5.1-2025-11-13_medium,axis2,6,False,False,False,True,True,2025-11-13 00:00:00,0.6381113615403062,0.6328989301006039,0.10167523079635676,False,False,False,,,,0.006588360653837679,0.00533244215227229,1.2355240742799638,
gpt-5.1-2025-11-13_none,axis1,11,False,False,False,True,True,2025-11-13 00:00:00,-0.23185156529710726,-0.2175663624956185,0.28558409461303236,False,False,False,,,,0.008382992108277714,0.005445680328238621,1.539383805694146,
gpt-5.1-2025-11-13_none,axis2,11,False,False,False,True,True,2025-11-13 00:00:00,-0.2467996346871559,-0.24416014371025466,0.09399263138622989,False,False,False,,,,0.008382992108277714,0.005445680328238621,1.539383805694146,
gpt-5.1-2025-11-13_unknown,axis1,13,False,False,False,True,True,2025-11-13 00:00:00,0.46914541299616885,0.47380850153647247,0.24828261524588352,False,False,False,,,,0.00851132113122676,0.010708339662263188,0.7948310755607754,
gpt-5.1-2025-11-13_unknown,axis2,13,False,False,False,True,True,2025-11-13 00:00:00,0.6061847565817164,0.6129300334583827,0.17466887201867487,False,False,False,,,,0.00851132113122676,0.010708339662263188,0.7948310755607754,
gpt-5.1-codex,axis1,2,False,False,True,True,False,2025-11-12 00:00:00,0.4416541284927316,0.46172820760799643,0.7527173280444622,False,False,False,,,,0.01259619188676522,0.03251102206449566,0.38744373713557145,
gpt-5.1-codex,axis2,2,False,False,True,True,False,2025-11-12 00:00:00,0.6835414623586482,0.688219362428286,0.5788112987347402,False,False,False,,,,0.01259619188676522,0.03251102206449566,0.38744373713557145,
gpt-5.1-codex-max,axis1,4,False,False,False,True,False,2025-11-19 00:00:00,0.30277112327436884,0.2897503185873244,0.6918831858392284,False,False,False,,,,0.01116733437753452,0.03729028694519245,0.2994703257163924,
gpt-5.1-codex-max,axis2,4,False,False,False,True,False,2025-11-19 00:00:00,0.8087587822547337,0.8251023621583187,0.5783032598451178,False,False,False,,,,0.01116733437753452,0.03729028694519245,0.2994703257163924,
gpt-5.1-codex-mini,axis1,1,False,False,True,False,False,2025-11-12 00:00:00,0.5309975690585153,0.5698018088110857,0.7823708130251184,False,False,False,,,,0.01114564479974489,0.03957686607403158,0.2816201964778136,
gpt-5.1-codex-mini,axis2,1,False,False,True,False,False,2025-11-12 00:00:00,0.6992136604150099,0.6752877538347131,0.6194367591680238,False,False,False,,,,0.01114564479974489,0.03957686607403158,0.2816201964778136,
gpt-5.2-2025-12-11_high,axis1,13,False,False,False,True,True,2025-12-11 00:00:00,0.5893563319773376,0.5935482957637629,0.165052508034229,False,False,False,,,,0.011996509094552306,0.008447461343559455,1.4201318723640837,
gpt-5.2-2025-12-11_high,axis2,13,False,False,False,True,True,2025-12-11 00:00:00,0.9096634503713859,0.9070247116750605,0.09971832305889965,False,False,False,,,,0.011996509094552306,0.008447461343559455,1.4201318723640837,
gpt-5.2-2025-12-11_low,axis1,8,False,False,False,True,True,2025-12-11 00:00:00,0.3004728055019461,0.30282762950323633,0.21431286417301326,False,False,False,,,,0.006191027902860324,0.007304132981558275,0.8476061318286021,
gpt-5.2-2025-12-11_low,axis2,8,False,False,False,True,True,2025-12-11 00:00:00,0.45897397206827933,0.4576066405133149,0.10535229603559153,False,False,False,,,,0.006191027902860324,0.007304132981558275,0.8476061318286021,
gpt-5.2-2025-12-11_medium,axis1,10,False,False,False,True,True,2025-12-11 00:00:00,0.21526411108764393,0.22493784008775278,0.2354601360363851,False,False,False,,,,0.0028509157100760647,0.01015870415471916,0.28063773357861693,
gpt-5.2-2025-12-11_medium,axis2,10,False,False,False,True,True,2025-12-11 00:00:00,0.9539874950269862,0.9485118126658246,0.14193345636185248,False,False,False,,,,0.0028509157100760647,0.01015870415471916,0.28063773357861693,
gpt-5.2-2025-12-11_none,axis1,7,False,False,False,True,True,2025-12-11 00:00:00,0.09920977168574094,0.08715033352933715,0.3121293426750229,False,False,False,,,,0.013925336801598945,0.011637092700037856,1.196633657610517,
gpt-5.2-2025-12-11_none,axis2,7,False,False,False,True,True,2025-12-11 00:00:00,0.05849951603951814,0.05912907139989276,0.09742902613619768,False,False,False,,,,0.013925336801598945,0.011637092700037856,1.196633657610517,
gpt-5.2-2025-12-11_unknown,axis1,12,False,False,False,True,True,2025-12-11 00:00:00,0.3033657594955451,0.3191043195161024,0.2808350228993699,False,False,False,,,,0.005630220791311043,0.005268763660366533,1.068603785298535,
gpt-5.2-2025-12-11_unknown,axis2,12,False,False,False,True,True,2025-12-11 00:00:00,0.7556283814960674,0.7552090750847966,0.18043113447692521,False,False,False,,,,0.005630220791311043,0.005268763660366533,1.068603785298535,
gpt-5.2-2025-12-11_xhigh,axis1,14,False,False,False,True,True,2025-12-11 00:00:00,0.38912588773921286,0.3974782907628071,0.20624203508270114,False,False,False,,,,0.005287095926198905,0.014946381867789273,0.3537375113901678,
gpt-5.2-2025-12-11_xhigh,axis2,14,False,False,False,True,True,2025-12-11 00:00:00,1.1715849820142417,1.1699183437948382,0.11659502912327793,False,False,False,,,,0.005287095926198905,0.014946381867789273,0.3537375113901678,
gpt-5.2-codex,axis1,5,False,False,False,True,False,2025-12-18 00:00:00,0.33247584997427176,0.33278494427053146,0.48619253556924585,False,False,False,,,,0.004342352004167355,0.015134417913388766,0.2869189967541377,
gpt-5.2-codex,axis2,5,False,False,False,True,False,2025-12-18 00:00:00,1.0046500906458944,1.00205137261502,0.4582613040605129,False,False,False,,,,0.004342352004167355,0.015134417913388766,0.2869189967541377,
gpt-5.2-pro-2025-12-11,axis1,3,False,False,True,True,False,2025-12-11 00:00:00,0.544436716823066,0.5663744659227474,0.4607606912145508,False,False,False,,,,0.016205953767446574,0.014488109735102613,1.1185692311662903,
gpt-5.2-pro-2025-12-11,axis2,3,False,False,True,True,False,2025-12-11 00:00:00,0.5183389269279798,0.512233040829868,0.4648320856553705,False,False,False,,,,0.016205953767446574,0.014488109735102613,1.1185692311662903,
